DAG,COV,RUN,HEFT MU,HEFT SD,SHEFT MU,SHEFT SD,SHEFT PROB,SDLS MU,SDLS SD,SDLS PROB,MCS100 MU,MCS100 SD,MCS100 PROB,UCB100 MU,UCB100 SD,UCB100 PROB
173,0.1,9,30.217784445701042,0.6044238035729813,28.685077897456626,0.5349816966019214,0.971221,29.15899902366077,0.7298236723023267,0.867961,28.96293560682071,0.612493490101837,0.925573,27.880281894682035,0.46275988626350945,0.998993
173,0.15,0,30.30192107374521,0.8508191884495153,29.842483417664553,0.7851320667681447,0.646754,31.7863817149401,1.0880210598149163,0.143643,29.568444564406292,0.8556353335415916,0.712418,28.657457380596703,0.7323965335105644,0.920422
173,0.15,1,27.577351310328076,0.6778282360810652,26.24349441677545,0.6424561349227509,0.922557,28.404754348292894,0.8177145718037441,0.218503,27.59101810222411,0.6802385734247941,0.50105,26.034783720474028,0.6017067094625591,0.944851
173,0.15,2,30.977608377618193,0.8812752107651741,31.519919479286898,0.7739030390761561,0.320224,32.878261938625336,0.9852156452084787,0.074881,31.392185766171124,0.820152139592452,0.378562,29.074338150533702,0.6661914443802595,0.957002
173,0.15,3,19.162911579429995,0.5212120131494105,18.049422251735443,0.4309014554266742,0.950014,19.051358030740623,0.5953738860958452,0.561404,18.892324952495805,0.47449382488539604,0.634097,17.684628794476716,0.40874019658744587,0.983668
173,0.15,4,26.518936532069837,0.6997445525135116,24.89530784064935,0.581907631587986,0.96489,26.722730513636282,0.7435420309045091,0.425141,26.74558359819201,0.7117942380658442,0.427856,24.869223360760433,0.5272766289415473,0.97113
173,0.15,5,24.326117700237788,0.6519884152812503,23.80031243023495,0.6312636988557533,0.719341,24.519759520794288,0.8905251385537204,0.43661,23.942969881527855,0.6632954642525054,0.645222,22.047094005827464,0.5328148456495981,0.994979
173,0.15,6,22.845829230137507,0.6328046419720803,22.58574894376069,0.6204240964833786,0.61486,24.497083195162435,0.7556421393384213,0.045978,23.88687746300815,0.657252648979117,0.149329,22.251797620786608,0.5431329332869804,0.756401
173,0.15,7,29.68958775666837,0.7970688782725105,27.553897512286394,0.7273930679635007,0.976092,30.89975856102896,0.9697425655099854,0.168363,29.324519014565645,0.7407105997980356,0.627588,26.988048397090534,0.6356450608143631,0.994203
173,0.15,8,33.00663291091155,0.7997068497795736,32.64364970351959,0.8069809520078369,0.628298,34.22589450911206,0.9745634400644686,0.166889,32.90130391010803,0.8177337287858212,0.533659,32.17908987309827,0.6911152757917132,0.766233
173,0.15,9,29.4342856224641,0.7166506464712687,29.840297764106033,0.7713942484332756,0.351256,30.495308528155654,0.8369851768555137,0.169638,29.914598680435223,0.7115781814488431,0.337791,28.763330968228992,0.6391088471739128,0.756325
173,0.2,0,23.339232646276997,0.8473620345739961,23.723364993654794,0.767238266332657,0.363763,25.566016960498555,0.9974877676205706,0.043812,23.122855398949234,0.8167782859408619,0.569651,22.28800515191057,0.6798289402463094,0.831943
173,0.2,1,27.531005557872714,0.8179191569982782,26.092373172144264,0.7643306037965246,0.900029,29.994122798030794,1.1139952234129749,0.037385,28.035548277878558,0.9145971865495123,0.341184,25.897881028212247,0.7273959687443189,0.927425
173,0.2,2,30.374848900380428,1.030196096570267,30.587468295074622,0.9619677946026056,0.439373,30.6013067106571,1.0418481827123454,0.439884,30.127023186312865,0.9648554540394081,0.570531,29.562101801454556,0.8206517741720226,0.718397
173,0.2,3,28.95291310142262,0.8553879880936196,28.753374563343325,1.0030506828588164,0.563722,29.450517720780205,1.0161148335466554,0.356807,30.058471522782483,0.9478428638591407,0.216934,28.266953330657756,0.7935448528640481,0.711882
173,0.2,4,23.892188355264008,0.8008125699690197,23.738673936568983,0.9118516145891443,0.55778,24.2437873545894,0.8889919383412235,0.387931,23.543013969969927,0.8135835567136998,0.611714,22.718447561192495,0.6483117351071922,0.858445
173,0.2,5,28.455284415393145,0.9192194416438566,27.800689751072085,0.9157877611271126,0.696353,28.398984490568814,1.035175108682786,0.520178,27.847016722024957,0.9128590579646751,0.673505,26.341643271844564,0.7420207267293204,0.965557
173,0.2,6,26.684116130283844,0.7757319156660268,24.737171211437776,0.6767062411419229,0.971831,26.416007459629014,0.8969096586432811,0.591053,25.919829831815726,0.7765528552148497,0.748235,24.515018639557198,0.6436275776261554,0.985569
173,0.2,7,28.92533113290891,0.8657835062728193,29.92869928866681,1.1298814991035635,0.247669,30.099160798064414,0.9796761215255668,0.185725,29.10827770496456,0.9052433520992872,0.45333,28.537531371143313,0.784488364737147,0.627987
173,0.2,8,30.544611429118945,0.9036984870660477,30.110527580937585,0.9305384802812466,0.62837,30.36368465920777,1.0937460864137418,0.555997,30.946035954424676,1.0075038885502914,0.391272,28.988224828817852,0.7903262660324039,0.884638
173,0.2,9,28.719802709322423,0.9132241258461455,28.070413102614527,0.9533106631109933,0.692082,29.3977282677279,1.0531360211603278,0.31836,29.045185850848735,0.8684745121608997,0.423676,27.610115396757056,0.7565290775211193,0.82358
173,0.25,0,32.29465964104384,1.1408506084235432,30.926625694259688,1.2259281288923434,0.793197,31.473890477212088,1.2410064382077997,0.689931,31.608261845484616,1.1671316911509715,0.661244,29.49299113278799,0.9910860671273022,0.964172
173,0.25,1,25.75733085731383,0.8649507530116837,24.830942040378773,0.8778006157069994,0.775653,26.63622538375033,1.0152353901023854,0.256649,26.848675079293002,0.9758411908147117,0.218299,24.816393573182925,0.7607057012470761,0.783244
173,0.25,2,24.421341832965073,0.8397794398687641,24.697501944144637,0.9547035158476441,0.4191,25.42897142209521,1.1312277363908325,0.23605,25.75313608901677,0.9176374487453631,0.16275,23.253680182639805,0.7777508069885878,0.850489
173,0.25,3,28.241513762369774,0.9841544947174324,27.090679528071856,0.8974423024174193,0.805614,28.951849733171933,1.4345192814109426,0.353037,28.488313890796306,1.0589819125218554,0.436564,26.775690406310613,0.864025431478174,0.864036
173,0.25,4,29.191945545905426,1.032150723366249,29.280676210444604,1.310974722402728,0.483049,29.619041982056363,1.0517729318038305,0.389818,29.049110972959667,1.0529819041465465,0.538943,27.80723858475982,0.8716308861151013,0.84563
173,0.25,5,26.931536875164348,0.9328796026798084,24.933390877230465,0.8667757090095132,0.941313,27.19489088901176,1.0118293284064894,0.427032,26.405109253206316,0.9762181121673515,0.649554,24.89375049678376,0.8072158161489944,0.946826
173,0.25,6,36.081096834715275,1.2261913324112383,35.92021738687547,1.1404752292513536,0.53633,36.807855155489726,1.4241959185523339,0.351597,35.97315517433895,1.2426358528145227,0.524797,33.95609909957279,1.0193214102124586,0.906031
173,0.25,7,28.666168843609395,0.9569102783337168,27.435693723880394,0.9777436582229841,0.816715,28.867852075033277,1.080911018414586,0.44717,29.25850172444274,1.0785951105987073,0.343435,27.056590765090824,0.8858893085133683,0.89212
173,0.25,8,28.933290837451853,0.9403273481603858,27.54653696489208,0.9103873890522474,0.852963,28.08560503954455,0.9796669010566086,0.738354,28.889583798353225,1.0052213396207068,0.517864,27.499856815373597,0.8801293229218196,0.865558
173,0.25,9,28.921126711701906,0.9512911716152611,27.748848320293018,0.934860842516081,0.809699,28.91248952046098,1.1218233461729914,0.506473,28.478758110577584,1.0832401360756356,0.621516,26.813621400687193,0.8388925725773362,0.948932
173,0.3,0,24.560154493874514,1.0306471729148536,24.96673309544049,1.074234231150875,0.396657,26.815283942036125,1.1962239112350235,0.075795,25.8309040121508,1.133038177743202,0.219713,23.975522959448945,0.89345420515244,0.663807
173,0.3,1,27.1763184172435,1.0028334000657213,27.425408834523097,1.0013543959213889,0.434227,27.711433865443013,1.245092880088987,0.372875,28.34347572854746,1.1403571907679706,0.226556,26.63886124391934,0.9056114024421861,0.652855
173,0.3,2,23.6976576719427,1.0036123447971586,25.547307603559226,1.1944632826735508,0.119508,25.007266035732137,1.1847502241870596,0.20032,23.28411919135716,0.911927071559594,0.616128,22.924815391816423,0.8678452658061812,0.715823
173,0.3,3,24.202290109011162,0.9607340504166485,23.201194119194028,0.9206914103489867,0.772103,23.728542311719913,0.959191899471199,0.634677,24.38237725481416,1.0075605286285714,0.453035,22.04518280454997,0.8201146012790441,0.953392
173,0.3,4,31.899505103834677,1.2750401359631653,30.570187342804424,1.1863996700933246,0.775071,30.682645070148276,1.2448624151851024,0.753706,32.1019142714361,1.3217852974584834,0.463292,29.559983608868052,1.0286459399266583,0.917871
173,0.3,5,34.06549174890493,1.370356038120341,35.44462867466569,1.479458472425462,0.250717,35.244736867931785,1.355941110000327,0.272623,35.17354969024655,1.4137853593686207,0.291543,33.581387580743474,1.179446325187979,0.605428
173,0.3,6,24.68866966878682,0.9559084617719567,24.414311980529103,0.9165358222166787,0.580477,25.779979923917587,1.0965910419470455,0.226696,25.5295395410957,1.0571304961918142,0.287128,23.60351353406755,0.8713239147629481,0.789789
173,0.3,7,27.599548423848386,1.0833837394645336,26.324888962129354,1.1948144441815172,0.787778,27.62202061272668,1.1605075521397012,0.493145,27.26773369670469,1.181404065634921,0.583562,25.72152116190832,0.9589287711458028,0.888693
173,0.3,8,30.135611103526834,1.1665978791788667,28.998759498074,1.2586871596717848,0.746148,29.53906311974092,1.172202117691775,0.63866,30.665226878653435,1.2537206986087954,0.379414,28.295015977559277,1.0637128102943458,0.875251
173,0.3,9,28.750336885451624,1.0567232754003966,28.24779687718783,1.2467072977015752,0.626579,30.960225733993262,1.497899082172556,0.110496,29.525583539308798,1.2249585649453858,0.325084,27.63140794928346,1.0296822165910295,0.769133
173,0.5,0,34.81714608546729,1.7180517890901166,34.94507881173554,1.6904018508454415,0.477188,35.02147897729284,1.8597183381067997,0.467995,37.10569299097871,2.0945897066822847,0.209733,33.27974087493632,1.607129900401147,0.741049
173,0.5,1,29.22109235006826,1.5817962090472824,27.85799851006095,1.4498521741423676,0.73988,29.283426567060744,1.6901304340655678,0.492804,32.91920850058829,1.966543460892881,0.079944,27.72225076080895,1.3845642872130124,0.757947
173,0.5,2,28.772625792212867,1.4828771362923425,28.198656973877565,1.568864558319243,0.603571,30.712596648115337,1.892869302321414,0.208034,31.004036208839555,1.9473079968530826,0.181316,27.47377101269978,1.3296524616439647,0.737274
173,0.5,3,32.99637485247335,1.7491176868471785,33.61019459736464,1.7441774510907577,0.401755,33.64193812000653,1.9068563156519078,0.401106,34.44524041545429,2.0705568497834386,0.297822,31.46725371933542,1.492776344889299,0.738683
173,0.5,4,36.89356193450521,1.886759182364425,37.14994531313105,1.8091477378970349,0.458554,36.91611065799682,2.192771892779093,0.504964,42.66723957280397,2.5359653015641164,0.041321,35.76001147290713,1.722410904830597,0.667838
173,0.5,5,25.952860622675324,1.312337280745875,25.203723430180908,1.2409395082852412,0.657951,27.3483332246937,1.7699267237784666,0.263608,27.92563864298327,1.7137877224764935,0.184248,24.852304513393587,1.1984708247315667,0.726025
173,0.5,6,30.274299607025466,1.5587087134672943,30.453236814441173,1.48068010134899,0.467661,30.838141118977717,1.7817456198525403,0.408642,33.77035574173469,2.03486805894096,0.08745,29.424219805671516,1.41675848692102,0.651273
173,0.5,7,33.43797965843061,1.6632315454529987,33.85522317400327,1.6864902487283289,0.43151,34.35110111049081,1.9975573430583446,0.367733,34.62875909381875,1.9091715385338592,0.32071,32.794519230761246,1.5430414668255867,0.611168
173,0.5,8,32.81927639010078,1.7151995796741062,33.16586048895349,1.7842826445757103,0.441997,34.51351348664155,2.0987565399789445,0.265328,35.333539782713494,2.175865606820277,0.197342,31.5273850339211,1.6204688883432785,0.703858
173,0.5,9,31.26227661373737,1.6002828003145673,30.41554553088225,1.5897914933225994,0.647315,31.220725221015655,1.9048419930497866,0.508674,32.14542304202479,1.894624354559781,0.368569,29.004603689743693,1.484400564140341,0.850708
15,0.05,0,19.140334034394183,0.3391974029613179,18.329848432645885,0.29415403531305806,0.966105,20.33490360252592,0.4763018989602946,0.017302,18.592852796304566,0.3194993634766255,0.866317,18.200880781824626,0.23779659909312634,0.980775
15,0.05,1,31.024265910814435,0.4347913650627352,31.11233389315569,0.338148839417261,0.434767,30.446351661900284,0.52881197446748,0.800346,30.274188606069774,0.3734976976742902,0.882563,30.62029308464657,0.3163030225788764,0.756785
15,0.05,2,25.76390872295538,0.35607888437757035,25.068534074807246,0.2341580270827218,0.948723,25.111151942642227,0.4078698999851545,0.882758,25.089057170106717,0.31849346725251987,0.902571,24.853855327251473,0.23630338530717276,0.973174
15,0.05,3,28.94653326020453,0.409400485882521,28.552594599825856,0.3200410234770054,0.775776,30.309750303360165,0.5031449106159906,0.018555,28.302354069041638,0.3925788592173386,0.834953,27.979306778763494,0.2941091468717022,0.969836
15,0.05,4,31.789670110318585,0.4349452419727284,32.04526852301263,0.36262127670740507,0.32627,32.57495052825397,0.358148192614617,0.080623,31.956424918138037,0.41369975444904383,0.395583,31.42049051094612,0.3236605564569081,0.724031
15,0.05,5,34.43662022062693,0.4806031946412315,34.417522845921006,0.4545244829831151,0.520976,34.28424434428363,0.5372958122024268,0.586625,33.553557024565514,0.41137708929669026,0.907736,32.927058716877774,0.297924570006838,0.996918
15,0.05,6,28.93581351959221,0.41319416969708067,28.599666131274848,0.36131149988142,0.725318,29.016985796753254,0.4992294532266184,0.447201,28.062699281068316,0.3211514370183757,0.946071,27.929220498084497,0.2729885581253003,0.97398
15,0.05,7,27.50725800306016,0.47467572258514346,26.673450452307907,0.3720431126269156,0.918252,26.913563575144533,0.5939425986274066,0.782055,26.086881121280253,0.31866826385682395,0.991103,25.62039294199687,0.2946907555454706,0.999811
15,0.05,8,28.279203778254217,0.44912859088909035,27.551909240042374,0.3297811703024297,0.908518,28.95064673278397,0.45780487382087354,0.144889,27.44581258941411,0.42213545422267484,0.907425,26.816493366779017,0.27945841064700605,0.99733
15,0.05,9,23.86734347680206,0.36417016765913623,24.139344120906543,0.3478262656848123,0.294298,24.055624692833913,0.6124015616745816,0.393769,23.44587718634648,0.3475949865695848,0.783633,23.53915810011243,0.274766002568288,0.759489
15,0.1,0,28.57093124148865,0.5236548259279807,26.86298005250644,0.6031783780025913,0.982827,27.99916285085446,0.678692881695368,0.750649,27.19984078901595,0.5595527314099704,0.94663,26.836816228984276,0.4671783083295057,0.989399
15,0.1,1,32.62050756302762,0.7624864494219677,31.649758435641218,0.49826695361156115,0.857023,33.0091303311743,0.6895995874846735,0.350433,32.39753770451618,0.6474665025061904,0.581103,30.96822221842,0.49059538775420597,0.960827
15,0.1,2,26.046972012948654,0.5126492703553196,25.84817351976847,0.4811907894266658,0.616011,27.02764899835928,0.7541383807886085,0.140516,25.65796695375215,0.49733980525828236,0.703335,25.497595113255613,0.41403527145959923,0.788192
15,0.1,3,27.28875710904711,0.6207003672563834,26.662543171803513,0.45026136798222094,0.791456,27.717445169776497,0.6116052354804384,0.310465,26.593828602358,0.5349682802164353,0.800297,26.31493345561341,0.4264173908633515,0.889499
15,0.1,4,25.65683132915379,0.6410540035170132,25.596517918662414,0.5760228048847135,0.526398,26.82617003185817,0.8286278677123265,0.134994,25.466402253561185,0.5624428866891766,0.583866,25.221089303706997,0.4424879083328971,0.692513
15,0.1,5,27.860071696773552,0.6623890303382317,25.71152216594563,0.6365703396309764,0.98957,28.712790613585607,0.9492448949382426,0.234537,27.047972078362566,0.5876080872832697,0.794342,25.66347923071471,0.49262239273313485,0.992418
15,0.1,6,31.60126921766438,0.6281743330071545,31.29291352781406,0.6359825896652574,0.637448,32.95138880209288,0.7622236110311077,0.084771,31.430210607785224,0.6212904280013039,0.573983,29.713047184168044,0.5343489719262621,0.986815
15,0.1,7,24.53219537754959,0.5636260425698648,25.10402033326638,0.4816636795254565,0.220285,24.81276236613746,0.8057385290972525,0.394038,24.206039749286003,0.5293730733053958,0.657928,23.641098926080566,0.4440553527568935,0.891366
15,0.1,8,23.41187435298116,0.5592839054036941,21.6884368854633,0.3859855908185075,0.994157,24.74996233773641,0.6645807776848882,0.057268,22.84081396310863,0.5755741535188947,0.747853,21.658816111612047,0.3677063748211962,0.994439
15,0.1,9,21.288902066989365,0.5565517894595233,21.27389921020657,0.47505744188877574,0.497877,22.225559281366927,0.45588787976084516,0.100965,20.64463263955269,0.4719616301923826,0.785845,20.408471567412644,0.38663369758181687,0.897023
15,0.15,0,25.427154667810235,0.6298978048405289,25.24554911811441,0.5707566062019781,0.578396,25.72019203910725,0.6969111226684318,0.380168,25.985508204308715,0.6723911699487559,0.27107,24.79696536976885,0.5559232233585779,0.769448
15,0.15,1,29.84580538470083,0.7876137900044455,27.96391591421522,0.7881008586488318,0.950472,32.07259770920345,1.0067860224531098,0.035852,29.028320868294877,0.7367865866671076,0.76294,27.93160721499154,0.6530435973393519,0.957207
15,0.15,2,24.93289067251911,0.664857885320498,23.738441908979876,0.5737356544521659,0.914697,25.003128250916653,0.774658339766995,0.476255,23.702878605148506,0.6069040996762549,0.914593,23.266791940574816,0.5134219094607129,0.978507
15,0.15,3,20.607021905808374,0.584489529653963,19.91171450959822,0.4790872595222022,0.822052,20.541537638494855,0.5756196494420737,0.535312,20.60306708827503,0.5898597947934117,0.500912,19.51521080861675,0.44949279132109565,0.921168
15,0.15,4,30.20831675393182,0.8146736198144012,29.493738003475592,0.8875709044953913,0.724004,30.138953233038873,1.142450426132719,0.521643,29.423906004058686,0.8187429878187003,0.739552,28.788774448055417,0.668516259660198,0.899389
15,0.15,5,25.536983153412358,0.6844005966054333,26.573395280567375,0.7995463825489825,0.161209,26.835528829595628,0.783404958705558,0.105129,26.37627383207008,0.6765062271424,0.207265,25.02345051829236,0.5916713079206378,0.702487
15,0.15,6,28.713623381149265,0.7751382171287067,28.519692350273832,0.7038307311986173,0.573629,28.98648183533779,0.97677103404703,0.422321,28.400110156531504,0.7565449160034703,0.61195,27.58644690759928,0.641417857543931,0.854916
15,0.15,7,31.25355903267907,0.8188787961081467,31.424450163558568,0.9176064874215368,0.444647,32.595006165728186,1.2134838393815526,0.182879,31.56347623152844,0.823068696169777,0.409722,30.610678456127676,0.781265053304411,0.701785
15,0.15,8,29.05063299357348,0.7932495509390775,28.101548793096867,0.6873700615455369,0.815681,30.234974441382825,0.9561600073871209,0.168142,28.85155150499348,0.7953922986175708,0.567815,27.48657626693402,0.6284960526529908,0.933009
15,0.15,9,28.865006294934272,0.9009691466241395,28.57468197296628,0.937199881482463,0.583948,30.200116584506844,1.160930250364557,0.182694,28.173996337050166,0.7270741068857006,0.722065,27.641711791598496,0.7612804729497967,0.83819
15,0.2,0,26.729561057844386,1.000423427069311,26.7292558811659,0.8196469021741007,0.496045,27.24262130530156,0.9073170305790462,0.352005,27.279965524100156,0.8814614116260223,0.347615,25.35116664070179,0.7478324071002804,0.864563
15,0.2,1,26.57215834341509,0.9506110210013468,25.984934825252058,0.7440692693830734,0.682251,27.06401870713264,1.017646281553201,0.360476,26.7294263866255,0.861210783995555,0.449197,25.600743631714046,0.7223954411689549,0.788349
15,0.2,2,25.229275049163064,0.7370805659650863,24.342947685493826,0.7784186371480079,0.794996,25.920384836270625,1.1479695394727718,0.314192,24.819331369447013,0.8456570990166206,0.641547,23.593794631569487,0.6824510156752955,0.942352
15,0.2,3,27.910243586837797,0.9532037569080765,26.621434448391387,0.7834359041981933,0.851424,29.495076779206464,1.033376154229749,0.130468,26.95178489830299,0.8563459512935138,0.759742,26.21903665516024,0.7278454216433453,0.915114
15,0.2,4,31.294200655718313,0.9432702948894108,30.148787307895336,0.8294407891192365,0.818584,31.80924860720322,1.1723168340745427,0.370813,31.544642218117865,0.9831272702433921,0.43516,29.796419473483187,0.815912209964122,0.875762
15,0.2,5,26.37431755676257,0.8658629729116893,25.804519138064475,0.7374594257707968,0.686885,28.393222509681742,1.0657712209046466,0.070677,26.56493998950433,0.87453635771376,0.444019,25.04948767844874,0.7144575952361858,0.880126
15,0.2,6,21.70155424343529,0.6849947546333983,21.65784030928812,0.7307405813687995,0.520618,22.302196722735527,0.9148823456054359,0.306373,21.17297940626279,0.6764697465388635,0.70491,20.152159881635583,0.5729812097299946,0.955057
15,0.2,7,27.332613981768613,0.8863360297596766,26.624717190151287,0.8355589851311641,0.720319,29.774773438656027,1.0384534810082788,0.036046,27.922414628876474,0.9206166845430344,0.32987,25.897202733627992,0.7116594108956403,0.894573
15,0.2,8,35.44594050917865,1.0297317017377,35.14279473066287,1.2582324363838533,0.575685,36.74103983596316,1.2218298132667036,0.208634,34.32544963928601,1.1077007223757285,0.758547,33.542295970798094,0.9683026810055256,0.910564
15,0.2,9,32.52470416156229,1.008306966646205,31.158217130315855,0.9698103290469169,0.836125,33.115012416793746,1.10777891278813,0.347338,32.56698565941126,1.0031388059434698,0.489443,31.12311828937071,0.861474930490736,0.84974
15,0.25,0,31.393557447642607,1.0480030028969904,31.44003716078035,1.1274759444632476,0.491357,32.89729213070131,1.3637955354447695,0.190901,32.14623666801745,1.1838024682070394,0.324786,30.503382652452157,0.9877348694609914,0.730384
15,0.25,1,34.888840344265624,1.1840758190418872,34.84301911237846,1.186972224870336,0.511801,36.68428006714579,1.2746330372490484,0.150289,36.61748360418476,1.2836952789619653,0.175736,34.05532578968238,1.0792338156347216,0.698248
15,0.25,2,28.775368683206516,0.9713162365705532,27.919547186546122,1.0112677258834577,0.72871,29.171078930800483,1.1585134501386485,0.402404,29.11017168599201,1.0562436063351432,0.419478,27.4682879474569,0.8677902587543754,0.841913
15,0.25,3,38.55471649896866,1.3228726518038445,39.0305992016365,1.3867825943935959,0.403783,38.32065175380147,1.3975165139994714,0.551122,38.88995917749314,1.3398345985413322,0.4405,36.466138806690395,1.127992748878043,0.877788
15,0.25,4,28.35103169211922,0.985326602359634,28.11817939287141,0.960963442958358,0.566961,28.760856509099785,1.0895216675456634,0.388219,28.706947703640253,1.04252807604652,0.401641,27.397897866509304,0.8927685460399267,0.755259
15,0.25,5,29.237883068019315,1.039582063665582,30.041709310287473,0.997242426610015,0.285674,29.9021537065804,1.3814594782919158,0.354361,29.887594909039922,1.0870685906698723,0.340093,28.12062865250026,0.905034918812288,0.784565
15,0.25,6,18.616794629949364,0.792988399480379,18.298588210813428,0.7570649067570018,0.615893,20.3653931935167,1.0888331977521426,0.093168,19.13700611449356,0.8681574114894525,0.336206,17.471094890361904,0.6260662075990696,0.865038
15,0.25,7,28.744634740534437,0.9983037696856728,28.62910763068045,0.9766596419961329,0.528735,30.07393391339328,1.1208123722342196,0.186759,29.685353949087226,1.1044789061877816,0.264097,27.67392251145703,0.9272721870284194,0.783161
15,0.25,8,33.05055420422359,1.3229238580108378,32.23162215382879,1.1129834982844025,0.677991,34.36541146246791,1.2740419873420552,0.236353,33.05466892511698,1.188844960874999,0.49766,32.091574093251964,1.0720253920530984,0.709427
15,0.25,9,24.899374679395994,0.8921347876513721,23.883580765083426,0.7867748454546155,0.802656,25.036002364954374,1.025503595833696,0.466988,24.747058675014422,0.8890316500553215,0.550205,23.637291753205588,0.7741719282514644,0.852871
15,0.3,0,27.237618636662532,1.0360550192606688,25.840089936265468,1.0047580830944804,0.831753,26.52339396486904,1.189302159921912,0.678046,25.45985084085746,1.1323801905370225,0.868221,24.910841352825006,0.9084516585749891,0.952885
15,0.3,1,37.587429945336105,1.3464259707381505,36.373233448975824,1.3506694846236456,0.737671,38.37989708215383,1.6524756996875565,0.36007,37.28845143241553,1.4639265535120327,0.562684,36.28335980909073,1.2542407152708686,0.752043
