n,r,s,CCR,NAME,RUN,MLB,MST,EFT,NC,NC TIME,OL-I,OL-I TIME,OL-II,OL-II TIME,GCP,GCP TIME,HAL,HAL TIME
1002,32,1,10.0,110,7,260.72848690549165,991.3105642346088,986.1108337441123,985.2024638175742,0.9553470811970375,985.2024638175742,1.1903883371028965,987.8994660072447,1.144136381044229,3929.3973024316024,0.9792793915703976,1029.8032082161637,1.0354373264669705
1002,32,1,10.0,110,8,263.4601634859329,1048.39948341712,1059.3203952344656,1059.3203952344656,0.9943878949397393,1059.3203952344656,1.2731455108164373,1035.9207828539215,1.2300518923860588,4069.846724602199,1.03079109575077,1052.3125075241287,1.1122965089475296
1002,32,1,10.0,110,9,240.08192375922317,972.3926795704491,966.2023167253226,959.3010294491472,0.9922139179935522,959.8858612130846,1.1609215259847598,963.3443283772996,1.1031269915830644,3833.848939428164,1.0513063027555196,1094.1842153995765,1.0371845030474864
1002,32,4,0.01,110,0,265.12737866762234,1013.6964079295446,278.91577988191943,281.69855948613315,1.0441835676618407,278.91577988191943,1.2645236841701737,278.91577988191943,1.240824759575123,278.91577988191943,1.0515055890409668,278.91577988191943,1.1957524132670472
1002,32,4,0.01,110,1,248.56132170104863,990.7357844607058,263.5212530913319,265.4410993021027,1.0244791720720876,263.5212530913319,1.2913427343075803,263.5212530913319,1.2127265118113286,263.5212530913319,1.0169589542990956,263.5212530913319,1.0516943429822534
1002,32,4,0.01,110,2,235.0947352040368,993.8074529449108,253.57425498436913,254.137420262081,1.0303130918859946,253.57170115179662,1.3044258612671074,253.57170115179662,1.2312702276204808,253.57425498436913,1.0085065643063227,253.57170115179662,1.0747047128423692
1002,32,4,0.01,110,3,261.0645292168896,1020.1059112807837,278.7586385413715,282.48466858265436,1.0174065569841646,278.7586385413715,1.2502038903850525,278.7586385413715,1.1608775704053234,278.7586385413715,1.027561892816031,278.7586385413715,1.1254659008709138
1002,32,4,0.01,110,4,253.63540248117286,941.3400687281666,263.23332932635753,264.23740118378066,0.9865283753624386,263.23332932635753,1.2528531038649044,263.23332932635753,1.251791704011826,263.23332932635753,1.035077207286846,263.23332932635753,1.1040312730617154
1002,32,4,0.01,110,5,238.12728940406114,994.677263663428,255.8399201835456,257.0756262042513,1.0260439838430142,255.8399201835456,1.2295975096213525,255.8399201835456,1.1812851074581072,255.8399201835456,1.0010177540031437,255.8399201835456,0.9900296153363896
1002,32,4,0.01,110,6,254.6151367236202,1005.2206906165754,267.84564065783064,269.45273466206754,0.9966894090351263,267.84564065783064,1.2219578712011432,267.84564065783064,1.199168884636072,267.84564065783064,1.0588840451836017,267.84564065783064,1.0670970619443967
1002,32,4,0.01,110,7,244.6564714034127,1004.4854319466558,261.1971689968065,263.2526425262395,0.997850612262292,261.1971689968065,1.2433541959704693,261.1971689968065,1.1789905474931024,261.1971689968065,1.0134174472372646,261.1971689968065,1.0428007112111608
1002,32,4,0.01,110,8,240.00369378930156,1000.972650323866,248.7619368972234,250.67781120836923,1.060461491201228,248.7619368972234,1.324517982371115,248.7619368972234,1.289998029654941,248.7619368972234,1.1260069783947468,248.7619368972234,1.1317312399691193
1002,32,4,0.01,110,9,254.67085008304187,999.5903151907883,263.7134490772936,266.78620169782147,1.0138538559039005,263.7134490772936,1.2773271613081048,263.7134490772936,1.2207396960064245,263.7134490772936,1.037530896454529,263.7134490772936,1.1170719856764288
1002,32,4,0.1,110,0,250.15237307866266,1032.5789176453827,268.25269615735976,272.50638656012484,0.913786930977825,268.25269615735976,1.2216807865112655,268.25269615735976,1.1233277684653797,268.25269615735976,0.9674802268366341,268.25269615735976,1.0254056206550828
1002,32,4,0.1,110,1,251.60535125228446,1028.8450463428328,264.7896592579568,267.810380178295,0.9847818546390867,264.7896592579568,1.2520409765030978,264.7896592579568,1.1850555130551288,264.7896592579568,1.0093874426941245,264.7896592579568,1.1083031395766243
1002,32,4,0.1,110,2,248.78293752180116,1024.0403832287539,266.06271385453664,271.45767219585906,0.9599098447983315,266.06271385453664,1.187167876480229,266.06271385453664,1.1907312244653983,266.11809928396684,1.0165753947539093,266.06271385453664,1.0805672283262864
1002,32,4,0.1,110,3,239.4835782493643,1032.6825625769416,261.99340763656306,268.9574285482678,1.0487080669617088,261.99340763656306,1.278552426091301,262.37090511643424,1.200133082204089,261.9968414380332,1.027548320727534,261.99340763656306,1.0961120456049536
1002,32,4,0.1,110,4,231.03598947926707,948.6754524533254,249.80889094913425,250.98437069677541,1.0086701324959402,249.80889094913425,1.2545692647080229,249.80889094913425,1.1115683250166362,249.44338709293507,0.9791771823459784,249.80889094913425,1.0648680334018712
1002,32,4,0.1,110,5,232.13513721812964,959.2455842395228,247.02572886536123,251.01294634490577,0.9578661011455701,247.02572886536123,1.2173208135749312,247.7720369603872,1.150125981604974,247.02572886536123,0.9717244012843204,247.7720369603872,1.0589652746631888
1002,32,4,0.1,110,6,232.34914653147203,971.4048914655126,254.04649573326685,258.3605191929988,1.0116112601124942,254.04649573326685,1.3064807318662972,255.9913271320751,1.1826834770983052,254.04649573326685,1.0167763229743527,254.04649573326685,1.1114704051182986
1002,32,4,0.1,110,7,227.239325799431,960.175778140896,249.391359037721,252.63557350472456,1.0009545224248688,249.391359037721,1.230595615035538,249.57184792279745,1.1818724692036557,249.391359037721,1.0281621247004604,249.57184792279745,1.13956726969363
1002,32,4,0.1,110,8,280.85050719475544,1068.6303961411384,296.9763027537128,300.1098651437592,0.9784807983008901,296.9763027537128,1.1760840483437034,296.9763027537128,1.0881230441018366,296.9763027537128,0.9080455008877056,296.9763027537128,1.0177141785406596
1002,32,4,0.1,110,9,230.87987591220346,999.5752110348076,251.91828420581078,257.2849021736796,1.0123561381791168,251.91828420581078,1.2576415682506157,251.96728057887148,1.1765380903640918,251.91828420581078,1.0332406731261965,251.96728057887148,1.0997532134304
1002,32,4,1.0,110,0,251.62185268954008,1046.3411652516693,335.95008478392356,339.83410700438026,1.021432612848026,335.61175049675523,1.2187714247496904,336.5697607578975,1.1891597066254183,335.15206010496837,1.0273919302637151,337.99360056228744,1.0804130444767186
1002,32,4,1.0,110,1,233.75833834234143,930.3328552930072,304.42978335717265,306.16440341000924,0.9984465871002138,304.42978335717265,1.2401588420947516,304.47685488568914,1.177766268022901,304.74784809951166,1.040638394318338,304.42978335717265,1.1117227590333667
1002,32,4,1.0,110,2,252.90511866658827,994.4238392602899,327.851300056379,330.4747716144364,1.0293285028602364,327.851300056379,1.3314339725249447,329.3537713529813,1.2087024321865245,327.8906810802898,1.0838674740666268,329.3537713529813,1.077120056033751
1002,32,4,1.0,110,3,244.92107145523843,1012.6493915463801,306.8156444055284,312.16488968608115,0.9958014654246214,306.8156444055284,1.3110397935357345,306.8156444055284,1.2402847249279798,307.881169834088,1.0872156515739242,306.8156444055284,1.148814582607103
1002,32,4,1.0,110,4,239.02163231842007,1012.5544695600222,312.94775848401076,314.4333616876942,0.9966519597650314,312.94775848401076,1.2961066341915237,312.9188920261348,1.1898024360689694,315.21300479260066,1.0185898548312313,312.94775848401076,1.0773029235115497
1002,32,4,1.0,110,5,260.73621247435074,1028.86443250544,315.89061643639894,320.943882723159,1.0711948757331742,315.7463645519172,1.2988150074749265,315.6479208338471,1.2305008631137422,315.1755269444795,1.0517910907976606,315.68521285048536,1.1211540934855668
1002,32,4,1.0,110,6,253.6284634379491,1027.218131844358,312.18790730603314,313.21816200891453,1.0002569824903955,313.17596928208354,1.3450709635379348,313.2813464098107,1.185942638480055,312.2349120586922,1.0048320781235263,313.2813464098107,1.1094397430294656
1002,32,4,1.0,110,7,259.9775399787853,1008.2451070628944,325.35231831662554,324.72701578611736,0.9063179846279455,325.05409923877215,1.1652725975180285,325.05409923877215,1.102672276937124,325.6290023799792,0.954588743867131,325.05409923877215,0.9910152934825698
1002,32,4,1.0,110,8,291.11310921622095,1005.9349375852419,347.8661154047238,348.0722548378061,0.9585129615471447,347.8661154047238,1.1090921271067762,348.0877371111107,1.0794048669793121,347.8661154047238,0.951368417285638,348.0877371111107,0.9551741695342677
1002,32,4,1.0,110,9,262.1289268803538,1034.3467049796554,331.26992688215023,335.104310465552,1.0064943066057983,333.93877511848126,1.23283461914014,334.5926875988011,1.2501081420344935,332.9830957535643,1.0580249653010143,334.7098056870017,1.1186792459789783
1002,32,4,10.0,110,0,259.82526523802187,978.3341860281482,971.4162812742998,971.4162812742998,1.0032631846960205,973.2943078668325,1.2811649568750596,978.7621267950167,1.2820323343527127,2022.692633222552,1.0284277208467643,978.7621267950167,1.1124027001734824
1002,32,4,10.0,110,1,273.0122383717061,1033.9539042317424,874.8698230348731,893.3053336840696,1.0024874199162317,874.8698230348731,1.2631937387541086,874.5545001318543,1.0775983159835134,2058.555057839083,0.9790504505532938,889.7171216421983,1.026460609247843
1002,32,4,10.0,110,2,250.08199836065035,948.9150086502198,960.5450086826678,961.3743033009794,1.006055217897806,960.3719038517979,1.2128047495442544,960.3719038517979,1.168076063420027,1991.9894533853808,1.0201664278345202,961.1926371860927,1.0607755884628491
1002,32,4,10.0,110,3,256.42176353120374,1017.5204071868543,974.2811627431696,974.2811627431696,1.01563384592841,981.1990675492932,1.2373779709307513,981.3524497944129,1.231746140293997,2189.2120012447185,1.0058626840143008,981.3524497944129,1.1422756316710567
1002,32,4,10.0,110,4,273.52281690088466,1054.8663434831494,993.6016426359145,1013.6117878976161,1.00778706407762,993.6016426359145,1.2132838167872235,993.3227696577599,1.1218168202057623,2069.4106670917695,0.9878025790241742,993.6016426359145,1.0181365687318729
1002,32,4,10.0,110,5,242.5498873179057,955.3986592026512,907.430113811341,910.2522979880619,0.9579854853331592,923.1242896450453,1.1316056264257923,923.8605531294972,1.0916915168322903,2295.3592036121236,0.9580853868422915,923.8605531294972,0.9188824151452399
1002,32,4,10.0,110,6,259.4495537185871,1018.910112601452,937.4602942683952,937.4602942683952,0.9850006616026226,937.4602942683952,1.2237924813234584,937.602482365145,1.149727505311574,2424.059742377833,0.9687126285467846,937.4602942683952,1.0188575789279852
1002,32,4,10.0,110,7,242.9103090476336,1001.3232968714042,953.2456929315138,953.2456929315138,0.9929808656362378,953.2456929315138,1.2227994196289813,953.2456929315138,1.2543738668210713,1951.0086611841637,1.1064718889351737,953.2456929315138,1.1491596308319425
1002,32,4,10.0,110,8,227.8246295743829,964.705091480991,930.1361269762621,930.1361269762621,1.0644124320556865,930.1361269762621,1.3603793126907764,930.1361269762621,1.2084895556235198,1934.1621490969637,1.0558721438725416,930.1361269762621,1.1188951474131166
1002,32,4,10.0,110,9,269.8446712169167,1042.154267986316,947.6183724529701,998.1486184374696,1.0123775043287235,947.6183724529701,1.2391760348091438,983.9541776382249,1.1892644641433392,2016.2458412242688,1.013215802256239,983.9541776382249,1.0723592179805685
1002,32,1,0.01,49,0,75.18159056997845,1007.213963725331,341.7987713872211,387.97091459426525,0.9844640462948684,341.7987713872211,1.1175723834701112,343.4220706426884,1.0645163126336836,341.22139400076196,1.0040926855232248,354.83449737428776,1.2033548005067387
1002,32,1,0.01,49,1,86.18519498063324,1022.2283068588386,353.48841733241557,395.63243997692496,1.0600748134300095,353.48841733241557,1.2015975938161505,353.48841733241557,1.1862973504474215,351.3752958390053,0.9814958434292156,360.54495205159066,1.0985727430047265
1002,32,1,0.01,49,2,77.02731496700724,1055.5083090519188,353.16696131922663,405.9621994368465,0.9837397671134107,353.16696131922663,1.1817505497054859,353.16696131922663,1.157635573220925,351.3574368661424,1.0288727706863727,363.02339075241844,1.073035787156693
1002,32,1,0.01,49,3,82.04272249550274,1031.0802270617314,341.0603926110998,386.42601933431007,1.0115439014717842,341.0603926110998,1.290292909358476,342.7713209198933,1.3395777230698105,340.0649383363475,1.0807745170084693,348.61661309869737,1.2456576398817785
1002,32,1,0.01,49,4,74.06809410551897,978.7552912367202,348.18595155576924,386.21183200104764,1.018373534054725,348.18595155576924,1.2426647710384875,349.73442448421605,1.200402576001477,348.18595155576924,1.0169804552078388,353.55516985009604,1.0766005300655785
1002,32,1,0.01,49,5,72.46068681590454,1026.969507985455,347.77053939085715,406.6931698517582,1.0093048265239197,347.77053939085715,1.2596687402575442,349.2122250611767,1.1718103328869627,349.7118869733283,1.0289635906596792,359.9691731531934,1.0829615128637688
1002,32,1,0.01,49,6,75.04775939529372,1011.2475846306604,320.7574227254655,370.17739477878325,1.003790475828236,320.7574227254655,1.3718973179801428,321.12167240843087,1.207479754272375,320.7574227254655,1.0175045473662931,327.07871846714545,1.097839362986599
1002,32,1,0.01,49,7,79.81180047275824,950.1558377333109,325.1100764263262,365.41268582529074,1.0193680362742927,325.1100764263262,1.321756037482807,324.3154113625479,1.2215828995047873,325.1100764263262,1.0687531918719317,331.1157038941453,1.2972720856872333
1002,32,1,0.01,49,8,82.90654154905084,1035.5958833436023,361.58054064568216,407.58593283918873,1.0087155565401629,361.58054064568216,1.2073951918337646,363.3546992309418,1.138091137297819,359.7825784335644,0.9863654575794737,372.09993787615167,1.0550204408119561
1002,32,1,0.01,49,9,74.10870944510306,954.3987667755824,331.6020258285711,369.22859243146945,1.0270733501559812,331.6020258285711,1.2218090187731758,332.0267924268996,1.165879847151773,329.2046492483788,0.983466791928783,338.05793878725177,1.0655000445479703
1002,32,1,0.1,49,0,82.00427777389916,1010.592911473347,376.2630609934178,402.82318859437027,1.019328092294416,376.2630609934178,1.391011419892297,382.26195668538975,1.2022466407105739,364.92109901360294,1.013092125852054,417.62832100430046,1.083386966613249
1002,32,1,0.1,49,1,76.40895364311389,993.6592466828882,356.2189741564632,388.58769377001164,0.8058474185452487,356.2189741564632,1.107501642845247,367.52097416017284,0.9662098390753322,341.1563021677426,0.8123161388737722,402.99629764661677,0.9094723694345159
1002,32,1,0.1,49,2,83.15068149320253,1050.6653383486325,376.27489104304533,415.695097965766,1.020987898091931,384.52155262883844,1.2902632758658072,391.47042883708366,1.1953509297737934,360.63598602208054,1.0090981544737694,424.2540036327802,1.1299227888654992
1002,32,1,0.1,49,3,72.10870699252777,959.3346002162391,352.0803521652802,387.0360448991929,0.9887130441807354,351.8912836568794,1.2034202748303289,362.01944325988234,1.1217096312143466,342.5174144478411,0.966614973586467,407.09682497808944,1.0281176029264254
1002,32,1,0.1,49,4,80.68358100422643,1000.1596996091997,385.69988904743417,420.5264435353691,0.8835544141013474,385.69988904743417,1.105994597498522,394.5741720634239,0.9929916249883793,367.52908092091866,0.8081938368100087,428.49788484582734,0.8757727307998802
1002,32,1,0.1,49,5,90.63140966365513,994.5501696691683,390.3377974835945,431.4404259285847,0.9798445603749424,389.8956112181472,1.2292412998548023,399.83882636143136,1.1807016885458335,378.88753435486194,0.9919818087568715,439.82393251803916,1.1187375095101852
1002,32,1,0.1,49,6,69.67634784627157,969.4994678055215,350.6376914582844,389.37478106269947,0.9606199280370067,351.3412356902219,1.192640251458341,360.58411735327246,1.1203521425678689,348.71929032087604,0.9775536129406709,406.0522146138522,1.0222016592249077
1002,32,1,0.1,49,7,93.34322053551988,984.7025565004948,368.85841847155035,423.9618471546165,1.0296455611383624,370.6858634626847,1.247338708019831,383.4961817755433,1.1453212518912035,363.79336437779716,0.9659222565742334,441.15970277189564,1.006072603790801
1002,32,1,0.1,49,8,79.96323266133659,991.0311096119777,353.1858880463566,383.0401138020629,1.0280896683089706,353.77871055764354,1.20375746551023,363.17052174786517,1.1701694394562223,339.1996377291337,0.7083485330548853,396.40030369422396,1.042560125713833
1002,32,1,0.1,49,9,86.58992197486928,1044.7482521587779,371.20444906347905,418.20519292004144,0.998032721421089,377.6519255699599,1.2520602642939402,386.4070052625745,1.1711063550408225,352.8196643074712,1.0181724254939404,428.03811464041456,1.1470779960716204
1002,32,1,1.0,49,0,73.40582348211395,951.0507504059067,579.1419578395042,593.935722956427,0.9014832071328304,578.2484096418046,1.1241864907875845,638.4855884748345,1.0594531649124486,1046.1461421680617,0.9256325416146822,670.8297965842908,0.9660548636949332
1002,32,1,1.0,49,1,80.90729461684222,1027.1208915522943,606.4450632966307,618.270019364119,1.0325800046191647,597.015717305881,1.2515809318509232,652.588508495337,1.2002909905463892,1235.2520314199971,1.0224888894194484,660.2586196431826,1.0484416319857197
1002,32,1,1.0,49,2,82.2810629826272,1031.0738792573686,621.6356281625624,632.1266676679469,1.0087319471193,603.1057339245942,1.2242593681087945,707.7575401363023,1.1845411419928733,1059.7881806386417,1.0221660813147342,664.7488784895354,1.0608427602105328
1002,32,1,1.0,49,3,71.34636135637572,980.8835894789199,563.4362769404336,608.4003341245674,1.0457237029288997,562.9043261699021,1.2632016318777268,626.6984044018103,1.2600627804524813,1143.119400450976,1.052199087744678,646.4866825429148,1.1169351707321755
1002,32,1,1.0,49,4,83.30539240789338,1013.0624422651985,586.9719166505262,615.09236553329,0.9983910878182042,588.1213104848348,1.2457703636366342,650.271951936116,1.1906243301365922,1107.8029081410898,1.0048381316915203,733.753395415841,1.0701041049342355
1002,32,1,1.0,49,5,75.53547749844547,1032.798544695751,581.836319370105,584.0828762000287,0.9805054242021362,596.0471631039271,1.2178940218129988,647.9866560335084,1.1496250241350938,1000.9266998735729,0.9845637050751345,643.0690307390422,1.0507015324211781
1002,32,1,1.0,49,6,86.13983753160291,998.6600372382179,579.5314559486857,592.8701340300969,0.9508766153185954,580.8990140871158,1.0103637388081232,635.679791167032,0.9840071121236036,925.2551100067194,0.8719908627864971,659.8874893479048,0.8877062080283948
1002,32,1,1.0,49,7,76.81684895072489,1001.9314726842853,587.8998564969302,602.7531334651279,1.1134320879784625,582.6567325592661,1.1488102326126364,624.7930186318199,1.067119035468099,1138.2872073010694,0.8975215247975069,640.5488818593736,0.9380538414394585
1002,32,1,1.0,49,8,86.61620489640993,1010.0328795606763,602.8969433556265,630.1052283177885,1.0342979810365727,605.7119910628007,1.2425082973496484,663.4793543609064,1.2013880804805706,1071.1984510417165,1.0168254878928336,752.0073257869802,1.0970895008795867
1002,32,1,1.0,49,9,79.89156931415417,998.069189388807,561.3572473066314,591.0033522705171,0.9696088410661481,573.8364372809461,1.2204319523211649,627.7987854947569,1.1511286238719165,1035.984861209974,0.9938319055059693,630.642536134894,1.0247214078460656
1002,32,1,10.0,49,0,90.08631442751985,1025.8731865025393,4640.077156126708,2881.2190793013174,1.126204738077454,2976.435557966587,1.265283775695489,1017.534338685958,1.2074023471179602,1286.2340742177757,1.0536416514475617,3821.4326155364915,1.0692456315408603
1002,32,1,10.0,49,1,80.38322282399108,1009.43247848305,2244.0079699341277,1478.035661857716,1.2105436763586905,1478.035661857716,1.3800364954064983,996.1078937141745,1.2583561519466417,1054.4811292681197,1.152373934642178,2360.513221102696,1.155026204849989
1002,32,1,10.0,49,2,79.80917872167298,984.4930655534196,2318.7287003228616,2317.2856806550167,0.9218886867951818,1038.4762444569217,1.1587453349055263,971.7570358783878,1.0949353756841005,1200.8246480668774,0.9553868418943127,4652.418916261007,1.0433703299139174
1002,32,1,10.0,49,3,83.1646158055819,964.4666194534605,1643.6273243370106,1643.6273243370106,0.9690712994975945,1532.7158115172297,1.2004678007466807,960.7523370804303,1.22480081697753,1406.5704832388271,1.0123837316615394,5341.048997240494,1.0302944756189063
1002,32,1,10.0,49,4,92.42112587457262,1030.766393388441,2498.4361463765367,1757.1261959817498,0.9051579884276124,1755.9195252785369,1.2810265903827585,1300.384869022914,1.0984016686256695,1110.048458379851,0.9079968805837659,4856.742521386441,1.046260503733551
1002,32,1,10.0,49,5,85.25141518864496,971.8666810264034,1522.1428839842977,1886.7509230486507,1.003303768293553,3482.3342613397626,1.3603647604348397,955.6138449999418,1.2349223585827984,1433.346620878064,1.0451713420613356,4019.7432292001,1.1061010979446866
1002,32,1,10.0,49,6,86.41658781846155,1029.344161498716,4005.483994626184,3964.852250961531,1.092394669456007,3766.3502262818683,1.2953341201852768,1011.6800409259864,1.1746219686529273,1216.2026366222628,0.9280982349325223,4687.561677540299,0.8089701782136541
1002,32,1,10.0,49,7,84.83285694325858,1024.4609988143843,1397.0726345497187,1397.0726345497187,1.1201256055984896,1411.2353396917506,1.2483362300086938,1018.3174385127336,1.1627673681655266,1175.3888272515144,1.0097256841444353,1748.4485003065927,1.1105933246324882
1002,32,1,10.0,49,8,83.09109894745875,1008.1453197775163,1079.0932372024731,1072.669822015737,0.9975615293069765,1082.0724239627798,1.2485273089143343,990.0647955279086,1.2053537178807394,1275.911487840256,1.0146310400975782,3778.4529731093626,1.0967121797984922
1002,32,1,10.0,49,9,85.91691263318909,1042.489260999615,1414.2618816626314,1416.8568493499838,1.009787979529259,1411.8431753644536,1.2426782101155254,1029.3165999425526,1.116572495769433,1295.4891161529758,0.9935913608383519,5237.104937501545,0.9923615003944182
1002,32,4,0.01,49,0,70.52796871213947,1045.1746588750093,163.3060038969855,179.7650041320714,1.0056081451405865,164.20770512705496,1.2096587719220322,164.20770512705496,1.1773085354280288,163.81801657765263,0.9945590163188708,164.20770512705496,1.1047497018571208
1002,32,4,0.01,49,1,79.14193777394844,1015.6971527804272,154.37617158545837,169.73307560931138,1.0287558284776137,154.37617158545837,1.2517398945831764,154.37617158545837,1.229508932783067,153.41981979011345,1.070655875561238,154.37617158545837,1.0760995281422947
1002,32,4,0.01,49,2,71.73566890098515,1012.4868373176877,163.96335470469631,181.68182069182808,1.0074329704750948,163.96335470469631,1.195228738504676,163.96335470469631,1.1792457409928443,163.96335470469631,0.9920808233917678,163.96335470469631,1.1864310223168093
1002,32,4,0.01,49,3,72.3017953572015,1026.2068541786093,157.34272826174657,176.2676982825638,1.009922224181818,157.34272826174657,1.2437509492638381,158.08567008066717,1.2091866604074193,157.34272826174657,0.9945560713294994,157.73806264088972,1.0699057981865603
1002,32,4,0.01,49,4,74.9620309459214,1013.3728508104211,157.0949083729552,172.50306273032433,1.0112640850334833,157.0949083729552,1.2104572093271062,156.58780896115127,1.1686868987930132,157.0949083729552,0.9978513491331982,157.0949083729552,1.0694244651417042
1002,32,4,0.01,49,5,79.65823014429829,1012.3733666318915,165.60362671750917,178.04442061350233,1.0248569826951022,165.60362671750917,1.2251690245607112,165.60362671750917,1.1727416325067037,165.60362671750917,1.008196398563988,165.60362671750917,1.1297552460575468
1002,32,4,0.01,49,6,69.35797517112444,986.8438740958335,148.22336263653457,170.47795984493197,1.0347069946302119,148.22336263653457,1.279871840684502,148.22336263653457,1.1631268419884317,148.22336263653457,1.066686858906025,148.22336263653457,1.1219332646681701
1002,32,4,0.01,49,7,73.99724149594834,1008.5035365108255,150.05711962720355,165.97896625301811,0.9958667954815159,150.05711962720355,1.1885315650372243,150.49460570965405,1.291929304503228,150.05711962720355,1.0241414822632038,150.05711962720355,1.2441206242698688
1002,32,4,0.01,49,8,82.6274081096153,983.6018595855109,152.9259122911017,170.49721697242728,1.1540325403321,152.9259122911017,1.2132966378810073,152.9259122911017,1.172652810187664,152.9259122911017,0.9974801733430438,153.02079488176273,1.0394506897962208
1002,32,4,0.01,49,9,86.2807531224592,1048.243383639165,157.74661720370287,175.01185589010242,0.9844423412917125,157.74661720370287,1.2991615462659054,157.73212210318576,1.2160996019816583,157.77826357877478,1.0632573500786695,158.0782427755918,1.1258861565887128
1002,32,4,0.1,49,0,72.76065064740081,981.4351592295725,153.3383717529935,165.28502845957,0.9561538290938563,150.71439127179474,1.1311806614440105,151.8654644907137,1.1288024828703112,149.53751328795104,1.0682352686983656,152.34120558314777,1.0077487900889714
1002,32,4,0.1,49,1,78.2353617739604,1009.191570316445,158.5789987024496,172.49498822224342,1.049487928518448,158.23290916142835,1.2325704099982076,159.0852112205738,1.2860397525917422,158.03358630155296,1.0230172840509466,159.0852112205738,1.0867968539880108
1002,32,4,0.1,49,2,69.16901838384787,988.7306884222827,155.98736658652473,173.84502862640113,1.0306955806902702,155.5321690924559,1.2570550199365669,156.77019872979048,1.2280226376933483,154.6899028528675,1.070324498899109,157.08959077466704,1.126441237063738
1002,32,4,0.1,49,3,71.05274295971829,944.9197339788393,151.28534638295423,167.5440582350389,0.9719967467978213,151.5250379659751,1.180459988415176,153.35922581366498,1.143079269832207,150.29822816913787,0.9914222600475371,151.5250379659751,1.0341464226612145
1002,32,4,0.1,49,4,72.38693659828718,1012.1140341609623,155.35948880576623,168.83056723748464,1.324419859878597,155.29079680629667,1.569286039781422,155.92014692972998,1.541170374907233,154.34876516277325,1.3348508524795353,155.62616632072147,1.4251553022545116
1002,32,4,0.1,49,5,85.25468171611074,996.6436515398835,156.29830764579648,174.2652717146392,1.003346443555312,156.4529852670692,1.1995097127941448,155.79509294796756,1.1608033245277258,155.29056706973594,1.0054581875631292,155.56975765838143,1.0832401017616566
1002,32,4,0.1,49,6,69.14475987170559,1002.5364297624558,161.24442738889934,175.13064409565442,0.9943494239767876,161.24442738889934,1.0927747035114552,161.58613672196753,1.0586108048700646,159.2163605998173,0.9176014322638629,162.13021977459357,0.9626292187959216
1002,32,4,0.1,49,7,86.80890976207812,976.9833863584449,154.30993291354346,169.79448508618597,1.0325587657695217,154.31420392291793,1.2729494336239855,156.21560743978313,1.1903810932444272,152.350575941088,1.0966342508293783,156.3045057425778,1.1664918782704203
1002,32,4,0.1,49,8,81.70439063257147,1039.7593537297969,162.0990728729975,177.87023701257405,0.9235092329575707,162.30358652828116,1.116332189917352,163.89497103605387,1.0557589335814097,160.69853882279543,1.1295825047774986,163.32668998266053,1.0406462756035062
1002,32,4,0.1,49,9,79.02956960128525,1081.7900237155582,163.31346870060713,184.16722339275452,0.9918988127908955,161.72936106560576,1.377885583126515,165.02904445570923,1.1660007478355454,162.03930464337517,1.0261095052859321,165.02904445570923,1.2490521320722627
1002,32,4,1.0,49,0,77.94807019627991,989.8968301512787,213.50125595238822,213.8925948140551,0.8728374795906095,212.87350707714364,1.1064821278617751,209.55691004812812,1.1799667403547576,209.97936917472944,0.9390191953557788,210.24868115265235,0.938433345374356
1002,32,4,1.0,49,1,88.18797968707469,979.5837995317003,209.6626507065622,219.42933021636162,0.8570029840087131,209.84608250458865,1.0433390876674555,211.6341253902943,1.0012116222077398,201.59373709441206,0.9026203831127437,212.16739654021333,0.9438892731183745
1002,32,4,1.0,49,2,80.11561533897552,954.1899126990915,199.56219964688015,211.87709995657,1.001385630338937,200.306586755557,1.1979915773499668,206.1553852865022,1.1549845682598796,204.07149944991758,1.0237763309245138,209.21950613606398,1.122324926935343
1002,32,4,1.0,49,3,77.38119741215155,1021.1809007323621,220.32584870386466,215.17921533389367,1.0530723507952093,207.50017020431832,1.286664572492668,206.75588922085038,1.1939578475221002,224.5108700095773,1.0031670603338307,216.19537386786735,1.0558227666161508
1002,32,4,1.0,49,4,76.38468602599139,1017.7072905852716,210.84744068791753,215.71240414243897,0.9922686976352271,212.29221089113048,1.2202279847571786,216.2600520214594,1.171944231917474,220.45913178592764,1.0230175230309608,218.7839706805651,1.0767980483011088
1002,32,4,1.0,49,5,91.07327004302823,1077.998623201817,227.79269389594583,225.76999965482932,0.9992405134554628,228.71449937629566,1.3755416333842514,221.12126201289337,1.2445290196051866,247.7593732871703,1.094282052135779,229.48515539073114,1.1901827839806947
1002,32,4,1.0,49,6,91.05650095592789,1000.1003977954904,215.47728033891852,220.22841559335833,0.9612326784653922,216.14689455285992,1.1762386819948065,213.34722080105934,1.1073690638133946,218.51554534827093,0.997407492887825,219.2656398242011,1.0193894280889537
1002,32,4,1.0,49,7,76.75389521946549,1047.326467252401,215.08659280538325,222.60049746921274,1.0012474630828474,221.39504756095354,1.2263477469155015,219.5876010017539,1.1950045079536809,225.80070736162781,1.020176077330504,220.68298639307258,1.1169304779556581
1002,32,4,1.0,49,8,74.26979681830424,1004.5287237979758,216.21018033011376,219.6577170230405,1.0131487605418295,215.11319976224604,1.2189831636730302,215.73974455129982,1.1640785470122414,214.44087222490253,1.02682170717745,216.16477687572652,1.0400987443883558
