n,r,s,CCR,NAME,RUN,MLB,MST,HEFT,AUT,AUT PTI
1002,32,1,10.0,50,6,27.177841790657965,949.1597859658103,5163.6850286540985,4908.347878842678,36.35553196164588
1002,32,1,10.0,50,7,30.020403261129353,1070.124650052457,7008.14062365267,6985.317664764304,51.228611292586926
1002,32,1,10.0,50,8,29.775247566808908,1043.8887191606077,4855.555445546345,4855.555445546345,49.148383087051016
1002,32,1,10.0,50,9,28.863238168921857,1009.5228440640075,3164.9047884711936,3164.9047884711936,36.470420920573204
1002,32,4,0.01,50,0,25.696847022113303,984.0234185572849,106.8517244319543,108.86351256546571,57.721306271113946
1002,32,4,0.01,50,1,26.687436437546232,1013.5675976747808,111.46915146201918,112.62848688698084,57.178205217316325
1002,32,4,0.01,50,2,25.03440409902656,949.351596315824,103.92060737439321,106.30120499464675,57.839880976807656
1002,32,4,0.01,50,3,25.211635447356244,960.0452470229864,107.45262972388734,109.26471685317816,55.938235733926625
1002,32,4,0.01,50,4,27.086309821500464,1043.997561259005,108.575714958581,110.66478596508676,56.668448208174105
1002,32,4,0.01,50,5,25.78295482658365,982.4310265722612,108.38756392173127,110.37527682625758,58.887008028505065
1002,32,4,0.01,50,6,28.044734922888775,1029.0869406695335,114.22272439985859,116.7765980549665,56.298039244339
1002,32,4,0.01,50,7,29.185722269478106,1033.6810160464897,110.29274910366561,111.5551682182838,57.44374897375536
1002,32,4,0.01,50,8,26.235316915766397,1008.1648146408712,99.87545423352954,101.68834929708117,67.17897581012477
1002,32,4,0.01,50,9,26.380694378201458,1010.5433085296455,115.32396982738591,118.17574467714746,49.06773926317366
1002,32,4,0.1,50,0,26.805247751232177,1013.7487782962991,119.60872051629401,120.00616327247947,57.63396406142805
1002,32,4,0.1,50,1,25.0703753227013,985.8526015981043,113.84005136093856,112.97046398851735,56.059646224873426
1002,32,4,0.1,50,2,26.529565444556106,1011.8683137507669,110.6287169525817,112.07372532443016,56.540264502302975
1002,32,4,0.1,50,3,25.37076228524992,980.4342115923118,108.21678776141158,108.61221568458433,56.869419272062025
1002,32,4,0.1,50,4,25.958141631306397,1011.9744921646317,109.39934615505008,110.55851927024416,57.191505840537715
1002,32,4,0.1,50,5,26.524528220308884,1032.2241264969261,116.667780880639,118.1934050955275,56.75370817307625
1002,32,4,0.1,50,6,25.987237687468003,1000.1184032011372,111.92445814659894,112.29736805185662,57.84217954592873
1002,32,4,0.1,50,7,26.941992538914363,1025.055909514947,112.19351665474461,113.260181811232,57.00767807770389
1002,32,4,0.1,50,8,25.17980025315702,972.9760100562519,111.35602218278169,111.4124520979512,56.59959298515533
1002,32,4,0.1,50,9,25.357346032248675,976.5801284892251,104.11356624278538,104.50421816061306,56.08274278968606
1002,32,4,1.0,50,0,24.871640223830987,951.6119424509235,239.26035069056957,223.99470913239944,44.16165710395468
1002,32,4,1.0,50,1,25.823479287867038,1006.3142011675643,242.95675206970813,254.76468431848062,44.81752935371732
1002,32,4,1.0,50,2,27.206302428493686,1041.9007184938064,246.91041011321164,235.95793942246365,44.657402701146864
1002,32,4,1.0,50,3,26.66143061436384,1025.9820937580437,319.1646682468446,312.23567434577205,44.784102621257226
1002,32,4,1.0,50,4,26.165860066241045,992.4169991882333,250.9978988737903,220.66200475300084,46.06679896927267
1002,32,4,1.0,50,5,26.88708557505309,978.8450608518764,274.669953846891,272.049727845344,45.03390238884494
1002,32,4,1.0,50,6,26.2869987960591,1004.9436395486563,373.88891832446916,286.3706150255178,43.96269916473216
1002,32,4,1.0,50,7,26.746364358445224,1002.7621478186087,246.23081188137346,244.41521457478584,45.49103269689228
1002,32,4,1.0,50,8,34.633323219235464,1020.5991870751212,259.34662737910384,269.5288264587485,44.19429742257036
1002,32,4,1.0,50,9,25.572619700993805,973.1647822232334,219.33043599635323,236.8751544687031,46.11784680026098
1002,32,4,10.0,50,0,26.349035465378588,986.9212250661185,2115.4232432178546,2173.1769093436724,37.37974375791272
1002,32,4,10.0,50,1,27.8036733705341,1010.1386495608265,1692.50128208427,1725.8848857362134,38.19904322523821
1002,32,4,10.0,50,2,25.703128507413055,985.4658540851336,2195.495563240358,2067.659579146245,36.49300672169831
1002,32,4,10.0,50,3,25.924866058839726,994.1403233421076,1564.572116203782,2339.18366120494,37.81305798219531
1002,32,4,10.0,50,4,25.191501324501235,956.3149813250145,1575.4193006950459,1555.148039502372,42.02709462771128
1002,32,4,10.0,50,5,25.66678579155628,979.8785249559656,1673.3562936756282,1676.7300827178603,39.32342769357589
1002,32,4,10.0,50,6,27.741831039416134,1058.5473206335898,1887.2080184300405,1795.0476928461596,43.06655547258031
1002,32,4,10.0,50,7,27.072467284404137,1045.4101884552335,1761.8061279200185,1761.8061279200185,39.01561562026929
1002,32,4,10.0,50,8,25.7324850188556,983.5819491284209,1851.2761971537745,1849.6066810753432,40.24746918969767
1002,32,4,10.0,50,9,26.61926476771479,1027.056063984926,1635.7586322974607,1703.3267564432865,37.51023573696117
1002,32,1,0.01,145,0,221.61056133833642,1009.9018407886242,615.632687974628,617.8955080034559,42.1805332851207
1002,32,1,0.01,145,1,216.30473284333814,984.2218194360139,555.5120566298932,559.4567945075751,54.61165798768369
1002,32,1,0.01,145,2,249.42726828638646,1009.1573523630533,616.3594504164363,618.7347306778136,40.70562328443921
1002,32,1,0.01,145,3,235.68331529697878,1003.831459765992,591.4892865631755,593.0477987714127,41.69017483203643
1002,32,1,0.01,145,4,226.63816573550255,1014.3014518464836,603.9397830994296,605.6179356951116,46.52563082304819
1002,32,1,0.01,145,5,222.32081548163552,1025.6086686710169,613.0028004128978,623.3920754709603,48.034290532503306
1002,32,1,0.01,145,6,230.06443251989288,1000.4655186209156,574.377837073776,578.872087964986,38.57045978298196
1002,32,1,0.01,145,7,226.21060013893728,1015.8539732194273,588.0696991686144,589.4036629275776,43.063104421219236
1002,32,1,0.01,145,8,226.18544787530064,989.3873477803658,577.9097752024453,576.0788073699733,44.62017975369147
1002,32,1,0.01,145,9,225.47653212785346,1019.5542558916352,591.5568747651002,594.5318072046001,45.63018690896476
1002,32,1,0.1,145,0,240.4909655410394,1020.1689079204777,599.2777747290992,603.5455288160992,44.51943269316334
1002,32,1,0.1,145,1,249.05664552096508,1052.7132873241617,617.8379230659283,615.9657264238705,47.11788322180228
1002,32,1,0.1,145,2,236.74167302388068,1031.992626927747,621.8032745902646,624.553641258178,56.50793079927276
1002,32,1,0.1,145,3,208.15672322457382,970.5186501870336,594.7997768614806,597.7065290254126,41.48190053412383
1002,32,1,0.1,145,4,227.80779076683746,995.8404296594068,606.8679695496991,607.4548678299541,55.53074450917259
1002,32,1,0.1,145,5,217.83250921097135,1015.9612901648978,595.4172530172997,596.1687611035145,41.44338819818264
1002,32,1,0.1,145,6,214.1514725609606,992.6973883049828,573.7316871777225,576.9488676924433,39.36265400227269
1002,32,1,0.1,145,7,216.98694703514215,991.4091715174718,580.8818313072981,584.7129730436675,34.78016149330421
1002,32,1,0.1,145,8,216.1150497919799,962.8229801711635,568.1610099620734,571.2572796987422,51.30345096671001
1002,32,1,0.1,145,9,207.66354663229947,941.5087043805493,580.0980396532847,589.0310080071547,45.32557330335532
1002,32,1,1.0,145,0,225.08853985403707,1022.8337323940831,738.5765213364175,737.0678923658912,36.447106483380075
1002,32,1,1.0,145,1,230.18650847347507,988.1495946365717,726.8857914378498,721.8633451463547,41.3941021284251
1002,32,1,1.0,145,2,227.69718648319335,997.7535749390023,730.7580545116294,730.2573469413516,34.83204676240763
1002,32,1,1.0,145,3,254.47342525986832,1010.6903527854519,762.4167516665335,762.2873977540012,34.482347184422885
1002,32,1,1.0,145,4,226.95540015670585,1022.5577227657213,707.3751274479417,712.0277904403019,35.847216097495696
1002,32,1,1.0,145,5,236.48999218271103,1015.185588430035,736.9835349144623,745.9679330394434,38.020565263724805
1002,32,1,1.0,145,6,248.99929917530585,1021.9669856570723,755.6535552823228,762.5549251266937,34.39034369253244
1002,32,1,1.0,145,7,230.4073403556188,985.2714802292056,726.4274366636643,730.3889304643754,36.20668406463547
1002,32,1,1.0,145,8,229.4958011425151,957.4125207480881,710.3514448606978,716.5423362788476,34.59308684453323
1002,32,1,1.0,145,9,240.66438905930448,994.6668209972391,752.6684254832993,749.8150997226902,29.807526017281173
1002,32,1,10.0,145,0,231.86313445782358,962.7717889209209,1040.9169208330125,1039.6439287802405,17.957729228493026
1002,32,1,10.0,145,1,220.15661912995876,1013.8722207310626,1015.9854624343915,1001.5569211989097,12.4798462944921
1002,32,1,10.0,145,2,228.07688544451156,1002.9578700831751,1168.6312969604833,1156.4391831435414,17.298382049757247
1002,32,1,10.0,145,3,222.37481656089417,998.9907325330485,994.9968800297435,994.3951833191169,14.993617466461467
1002,32,1,10.0,145,4,246.26035625048408,1029.8589840147285,1021.8869628497044,1020.7337482457865,15.297013331009799
1002,32,1,10.0,145,5,235.81531841341103,1008.3935081792918,1113.3220946739216,1113.116343664116,15.537763233995664
1002,32,1,10.0,145,6,229.9011385139399,984.2958647120265,997.3436508245388,995.7925032184367,14.382110216593091
1002,32,1,10.0,145,7,260.7955843042909,1057.8454548494337,1077.8079043910618,1072.3911980501534,15.2893574053677
1002,32,1,10.0,145,8,228.4531094274861,985.0648970923376,1004.3871771989001,992.697131644306,15.972824920664564
1002,32,1,10.0,145,9,233.2035761796645,984.0248737146202,981.3570434221649,981.3208681817373,14.98284838526231
1002,32,4,0.01,145,0,202.2704087162116,927.5494146401965,228.86656236384698,213.09523600528476,31.786883248979425
1002,32,4,0.01,145,1,228.67482819195152,1010.1139829523312,247.1529959742178,232.52699540279932,28.892487515705774
1002,32,4,0.01,145,2,235.4286962418625,1055.280372985775,254.3070292040325,242.98754073886022,28.390199169455066
1002,32,4,0.01,145,3,220.57637526445583,1017.5456996449759,239.4522285814459,229.8661446116016,34.31685109771367
1002,32,4,0.01,145,4,209.59406880115134,1023.1016482780908,235.68263257804492,221.64829222359356,30.173485504582587
1002,32,4,0.01,145,5,213.3063837927818,965.9702309968127,235.02652873440476,225.84681813144067,32.41655595875062
1002,32,4,0.01,145,6,223.28322781561093,1046.2332241023282,247.7146724523565,231.22746056767113,26.42448126142091
1002,32,4,0.01,145,7,212.33579292912347,982.0803267132757,231.80505576983768,218.62077594277434,22.886752427920786
1002,32,4,0.01,145,8,208.51309877376465,993.5030764376846,230.33685277390887,216.96050003395968,30.122711244952427
1002,32,4,0.01,145,9,236.18151307307537,996.4028863498283,252.5700727460827,243.62161040943178,29.643987621099967
1002,32,4,0.1,145,0,241.05529700679412,1030.3057011510427,257.7285837227518,245.1101080126219,27.189472749879172
1002,32,4,0.1,145,1,216.37187341620174,996.7965287279088,241.28589866088078,230.40782366247393,28.42777620846742
1002,32,4,0.1,145,2,209.9861596970912,1009.9883326930537,235.1026633542,223.93714347502623,30.77514225796077
1002,32,4,0.1,145,3,221.7553594917062,1007.4046723974266,243.84097371130875,231.50958786673456,36.92705555667061
1002,32,4,0.1,145,4,215.67141895848053,1020.1081706197555,244.76425011742592,228.699464339816,26.228091146955162
1002,32,4,0.1,145,5,247.24926263823644,1017.239904843768,263.56144812505096,253.36449737028835,28.181208885438085
1002,32,4,0.1,145,6,219.93939530729992,1016.5130479178929,243.56126141061185,233.85631748628663,28.74200328152864
1002,32,4,0.1,145,7,204.62158388864339,985.0433589772272,229.6079038441723,218.4454716324832,29.28243376586798
1002,32,4,0.1,145,8,246.1767080354095,1073.6161334048375,269.94163548204693,260.44444394579307,35.35303191934439
1002,32,4,0.1,145,9,206.12042282857402,987.8430941524907,234.82787198752357,220.20494121128428,23.35516645269007
1002,32,4,1.0,145,0,209.94702770580147,985.5756650169569,285.9139964486779,278.35855440479946,26.686771414301337
1002,32,4,1.0,145,1,238.46890727363322,1010.9315561789474,311.035775847854,297.7604204521241,24.94282491999737
1002,32,4,1.0,145,2,236.83368120621452,1038.6973070981546,302.43651825470903,293.3466735935453,26.747706376108837
1002,32,4,1.0,145,3,230.11358472564072,944.108890526194,306.40176491791107,312.3885561196025,26.05092089187821
1002,32,4,1.0,145,4,213.67839111347268,971.6810966595547,303.7591780692501,296.22917096014174,25.0536854016774
1002,32,4,1.0,145,5,223.1345179257607,975.5329606525025,296.01454216282957,282.8824845045119,25.07957967463027
1002,32,4,1.0,145,6,210.25021907571372,985.6040238789808,290.92325346995045,293.72261920204426,26.077771198040484
1002,32,4,1.0,145,7,216.83513181246354,991.4797282552865,305.7845370852025,299.5639623539129,27.95321591413097
1002,32,4,1.0,145,8,236.94085378194538,974.9027315479877,299.9428957007654,289.9239049750985,26.3980332556392
1002,32,4,1.0,145,9,216.5136296475955,955.7804727585007,306.7020220752201,293.33152664265157,24.857278426036927
1002,32,4,10.0,145,0,249.19352936165268,1069.4552373696224,966.8385194253925,965.9420620542847,26.75624293050886
1002,32,4,10.0,145,1,243.37883759823555,1034.3618930858925,1046.2612920864935,1146.7196427798765,28.846111371057216
1002,32,4,10.0,145,2,238.32693654642026,1030.7537697549078,964.4103531209474,983.9093105131136,20.507439777390488
1002,32,4,10.0,145,3,246.21331423184105,1049.1347345753588,1041.7416321736323,1031.8063619634313,22.24191928320727
1002,32,4,10.0,145,4,236.90679364818536,1015.976989609798,1047.87495261608,1011.9486333000871,22.28555321532566
1002,32,4,10.0,145,5,242.91278373997315,994.5853479326956,1022.8992094894307,1055.3008401174477,24.782562722775346
1002,32,4,10.0,145,6,237.69039924924135,1005.4627800559842,1095.1403603013441,1054.5376779509675,19.840904223729105
1002,32,4,10.0,145,7,219.98502376485945,973.8914302129012,1038.1209774986953,964.6903339610082,22.20191050518189
1002,32,4,10.0,145,8,239.54337263417224,1004.5380788932208,1018.9320944261825,942.532602839597,21.95331399644895
1002,32,4,10.0,145,9,248.8860753651162,1014.2357733726441,1018.8660175235905,1005.9844237318088,22.50369785593453
1002,32,1,0.01,31,0,49.74356446554913,958.349033345117,297.30699458203054,298.44465948528136,70.46706545638165
1002,32,1,0.01,31,1,64.00901141761443,1004.8169968060508,300.1267016940392,300.69140354795866,70.96373879931063
1002,32,1,0.01,31,2,59.4927853300665,1009.4873618663405,303.2564867740527,304.638460509719,72.61423578190937
1002,32,1,0.01,31,3,53.606038313169925,969.0469318598042,305.9531821461837,307.4072718895845,70.51293077626177
1002,32,1,0.01,31,4,59.49249252003375,1017.9407528080014,315.7449991822823,317.71354776364143,77.00637374799652
1002,32,1,0.01,31,5,54.953798413969864,924.6400098055993,292.4376121318872,294.64008944266357,67.71525491910589
1002,32,1,0.01,31,6,61.97176776740072,1027.5498166869354,300.93011946959103,301.7750596158845,65.59641584499113
1002,32,1,0.01,31,7,56.41694079487446,978.3960755646896,287.8555494697488,289.1657486253132,71.12815027156665
1002,32,1,0.01,31,8,55.76884941780949,1016.8400477276414,307.29537022154966,308.1798844937918,72.04059869108366
1002,32,1,0.01,31,9,55.59005618772236,1002.7279298083547,312.8281246737278,313.83903987887817,70.07817518496414
1002,32,1,0.1,31,0,59.40311741286666,961.251748681754,324.2619354329155,325.5943812218826,67.03223350322405
1002,32,1,0.1,31,1,53.81530056959716,1049.278304301337,324.291795137977,324.802773710376,67.6039457610057
1002,32,1,0.1,31,2,51.86628324574347,912.3797735776158,312.84623695444265,314.0033904490718,68.85772246268115
1002,32,1,0.1,31,3,64.4374151746339,1075.3450817154987,325.5310090269412,323.7889752342724,68.5803313020911
1002,32,1,0.1,31,4,61.14065696705609,969.7625634020092,323.03268298157366,325.8667578875154,68.46979637164665
1002,32,1,0.1,31,5,60.364239602039135,970.183995593846,319.91964056667234,321.39999303543,76.93951807226745
1002,32,1,0.1,31,6,63.69482077696271,987.9586834903955,305.73716599110224,306.01514327126847,68.22336838576652
1002,32,1,0.1,31,7,69.01082935707723,977.8078629709627,311.38186615614984,312.4287022071897,68.07430683544686
1002,32,1,0.1,31,8,67.80827588974552,1066.232855647814,325.4619486431164,326.79401729724407,80.76681847542876
1002,32,1,0.1,31,9,54.342805781919594,981.2955271588851,321.08939719041086,323.9928004784911,67.25939257193065
1002,32,1,1.0,31,0,63.65527797266183,1012.3567489413379,625.7577432305243,548.965781017531,48.678953337954376
1002,32,1,1.0,31,1,58.483422889159485,991.5875653562192,567.9034737544931,534.2835743994647,49.644681632976045
1002,32,1,1.0,31,2,72.3243088999136,1002.6608657531438,582.6369861472066,526.788733183021,47.42184870658346
1002,32,1,1.0,31,3,62.7471033020066,986.3397840430282,521.6777538229624,520.2914427649916,46.347967507555026
1002,32,1,1.0,31,4,64.81202404636694,988.5375992654069,584.2483503807933,552.2816921798104,46.72453509400329
1002,32,1,1.0,31,5,62.91093610371116,993.0797152777944,567.9011884692978,558.8110154628499,43.980793691314865
1002,32,1,1.0,31,6,66.09654058798887,1000.2097788834603,575.7544346010973,554.2380517350877,48.65355567333152
1002,32,1,1.0,31,7,61.8548260537363,959.9500329823181,548.2405518747739,536.958813972193,47.95946600752947
1002,32,1,1.0,31,8,55.90722220697318,963.1427651921827,608.785937663155,590.8059653078311,46.36225559056204
1002,32,1,1.0,31,9,61.74773205382204,1027.5397335308169,560.6796117421878,538.9036369842306,49.23607145757899
1002,32,1,10.0,31,0,70.52194501549091,1024.3870074833553,2902.4391258638943,2853.6246503607927,27.489813366739224
1002,32,1,10.0,31,1,52.56466497873682,950.4301179804248,1292.3555139938794,1098.68114946864,20.5813882455817
1002,32,1,10.0,31,2,62.451896515459424,1008.186228247245,1592.2299752115898,1522.9854634611818,19.714712934428157
1002,32,1,10.0,31,3,63.21594573448735,1031.2646519063924,3549.9706626712723,3523.1577775416736,35.89476140430723
1002,32,1,10.0,31,4,72.51908108939452,1025.0555129315455,1205.6495714855118,1116.0741946429032,19.664754747528384
1002,32,1,10.0,31,5,67.72396409644104,1043.5037052662021,1560.3543158104817,1477.344050250565,15.715509356487456
1002,32,1,10.0,31,6,72.84062001569721,1011.55202118541,1459.195204289428,1344.6195670155198,22.674574417255737
1002,32,1,10.0,31,7,56.58361589594069,991.7248649557633,2531.701725267474,2524.9820411387464,21.011634114365556
1002,32,1,10.0,31,8,70.46252379895694,1045.0391543504802,3328.1599416591985,3222.9027108312157,26.189403715603802
1002,32,1,10.0,31,9,66.77684618302808,1038.2002357773347,4009.0255710368388,3961.0653592719405,33.015608475449994
1002,32,4,0.01,31,0,60.34657501856015,1007.6949639333817,141.95926149711408,141.39353942030218,41.40435235934225
1002,32,4,0.01,31,1,58.489334728124234,951.371781186457,136.5755605866011,134.60115398541794,49.41114955640707
1002,32,4,0.01,31,2,61.62934394824697,1042.9459778602757,150.44725753116333,149.14752688761823,49.54870021716331
1002,32,4,0.01,31,3,53.660707462866306,1014.1363427189058,138.9650183093105,138.28670026910982,48.99190828941012
1002,32,4,0.01,31,4,51.924414355886476,996.6957639703363,140.03422340367936,139.3764768298066,48.48103668254809
1002,32,4,0.01,31,5,55.81166519581141,1009.432722909435,144.98126077436157,144.83606110088093,47.55919815390756
1002,32,4,0.01,31,6,57.46874377970994,994.7149213576486,139.2117332451723,139.38327741405325,47.892317126558034
1002,32,4,0.01,31,7,58.31774082535624,1021.884791529752,137.94943239786562,137.8570350858099,49.16502242786151
1002,32,4,0.01,31,8,57.70067270067041,948.7069356963053,137.76312581393182,134.51047243291166,47.898248230606896
1002,32,4,0.01,31,9,67.86239470898444,960.5660247992953,140.81337641783975,139.5034680850451,46.755338865697674
1002,32,4,0.1,31,0,50.316554604957176,996.3594379093114,141.42180084304024,141.1198681542906,47.60427748988412
1002,32,4,0.1,31,1,56.681423884647,1019.579736239086,142.6557612277153,142.36432378756254,48.14231337804568
1002,32,4,0.1,31,2,61.64212857737584,1013.9752780508212,153.9247141194257,150.96129835511178,47.76329307535558
1002,32,4,0.1,31,3,64.95886053911653,1050.14101472494,147.9445422814171,147.9255122356568,46.519913545503954
1002,32,4,0.1,31,4,50.3648878107284,986.0530773886064,140.71572885441688,139.87504403896637,37.172899601828455
1002,32,4,0.1,31,5,71.31026460309883,1041.7855967732464,155.96519491339296,153.5756215745834,45.48275447829692
1002,32,4,0.1,31,6,60.43928061886717,1013.8024441239451,153.47030901246058,153.98811825730706,44.63673165421466
1002,32,4,0.1,31,7,59.90298672692876,986.1379512571584,153.7041361416724,153.88406112753432,46.43040542183154
1002,32,4,0.1,31,8,54.44683872262715,1049.9764161871685,159.74306602372144,158.5885228160235,47.04727291454604
1002,32,4,0.1,31,9,62.53972955648071,1011.7558224981958,148.96428844370013,148.5977998961015,45.34426198524403
1002,32,4,1.0,31,0,58.97432099240415,975.6377437904927,194.53243630033026,193.6647333313874,32.88921476176373
1002,32,4,1.0,31,1,64.70353786570311,994.5343621749096,208.1164819703066,207.37702556664027,33.76705995356999
1002,32,4,1.0,31,2,54.51368591335747,991.125263384103,199.72509915879192,198.6486838593148,33.87592217332994
1002,32,4,1.0,31,3,68.90349487542207,1053.891731914937,203.36561472897793,199.07290469968075,35.39009474323316
1002,32,4,1.0,31,4,58.77770854795351,1039.754831244979,197.13546730663734,197.98694794890577,31.115706370314257
1002,32,4,1.0,31,5,66.5755057318387,1009.823700801525,211.39812381759236,221.49534465085975,34.533080920085936
1002,32,4,1.0,31,6,58.61235932484649,982.0224067297939,209.38034656475511,196.47549485478422,32.600588965435676
1002,32,4,1.0,31,7,58.5750852163224,1017.2947668418544,201.21168822943457,200.4872228611535,33.29029773362159
1002,32,4,1.0,31,8,60.83168345587352,1030.4085317548845,214.05024852469793,213.29603743163932,35.572171311875195
1002,32,4,1.0,31,9,62.874073084906996,970.0813679433419,200.74967408239525,199.80224082592073,33.61562009452066
1002,32,4,10.0,31,0,62.72411309588309,973.3379975375523,1049.789144687527,1269.474513782787,24.56854292113089
1002,32,4,10.0,31,1,60.87669377085061,1008.2305964096834,1034.2446106945367,1066.272508086942,24.196580158580115
1002,32,4,10.0,31,2,60.51627321496677,1035.3544211100657,1205.973580177635,1314.4994968539445,24.066694191214882
1002,32,4,10.0,31,3,68.67558927122596,1013.20684067491,1036.6011891615183,1254.5015743908068,23.797746375950595
1002,32,4,10.0,31,4,61.321219852696856,970.6009194781811,985.6119922930607,1116.6428415322448,24.190122519866495
1002,32,4,10.0,31,5,67.47496163450144,1029.850066266201,1279.3994702419627,1163.8038575081905,24.273005917831682
1002,32,4,10.0,31,6,64.36233942637757,950.7755865830538,1107.1633325846535,930.5867201945983,24.53060138651142
1002,32,4,10.0,31,7,61.649983071552455,1030.8753678658154,1064.7844324949135,1056.347605417031,24.982594801854823
1002,32,4,10.0,31,8,66.62200827859593,1024.7392785448828,1094.909072105704,954.9241549871313,22.871790477404915
1002,32,4,10.0,31,9,60.04226509942961,1004.6634266786458,1194.3355519720574,1260.1071795587975,23.892861652714597
1002,32,1,0.01,54,0,68.82449669555149,1060.8490456949353,332.94930630886654,336.16159528863733,68.75400661288282
1002,32,1,0.01,54,1,73.05259031640561,1030.3646795439345,336.89003889059455,338.1381252091882,70.38464893203734
1002,32,1,0.01,54,2,78.41232981143543,990.3978530459555,329.1338734462641,331.2628854831788,67.57592619785508
1002,32,1,0.01,54,3,62.02236238865782,960.9864810107877,326.3679136941282,330.4151730103014,66.93607314600082
1002,32,1,0.01,54,4,72.7045811529792,1002.4798335199299,329.5063954197526,331.7539685561873,68.93654812936212
1002,32,1,0.01,54,5,70.21299188062375,994.8571925771535,334.4717760734404,335.02164938342065,62.74137164919467
1002,32,1,0.01,54,6,70.50445329669725,1036.6285506700972,328.65799307478636,329.4065859521304,65.81091223334367
1002,32,1,0.01,54,7,71.84550308407935,1021.6960562079652,336.94750064266645,339.4589062150157,73.00071381370876
1002,32,1,0.01,54,8,60.80343979567018,1007.6643588654166,320.01666937587123,320.6893039668585,63.386390745494566
1002,32,1,0.01,54,9,79.50889833501327,979.8346411936203,355.0771314344146,356.9532525680854,55.39537755804712
1002,32,1,0.1,54,0,65.15295650427191,988.2081450312761,327.473257799452,329.28677859526266,68.417354117568
1002,32,1,0.1,54,1,70.8618939319102,1054.8088223169818,358.661959238256,360.29908943660257,59.54437097663315
1002,32,1,0.1,54,2,67.90484553427218,1026.1035995971386,356.5878192571055,357.3619742045849,66.01727078150908
1002,32,1,0.1,54,3,76.22411183315437,986.8666376961763,359.76664580873916,362.013539962697,66.93860840220809
1002,32,1,0.1,54,4,76.9437772899384,978.254189195474,325.18307787637264,326.03024789605405,65.42623804677623
1002,32,1,0.1,54,5,71.61745626513827,998.5483607068966,346.9369272141061,349.1711754076937,65.54421128795363
1002,32,1,0.1,54,6,67.30644177209561,985.7252431181695,322.14129563947,322.6645959235725,57.654423852196224
1002,32,1,0.1,54,7,79.96177021587913,1052.0927967497153,344.24036990695527,345.1367127156755,69.5237174806433
1002,32,1,0.1,54,8,70.23859042408914,963.0243233245868,356.3319645244016,356.6775316871697,65.54243584144963
1002,32,1,0.1,54,9,79.63769937023787,995.0432879515911,349.2283733752031,350.2050983584851,66.01866177284357
1002,32,1,1.0,54,0,67.34233475847041,973.2600360571819,527.0926679247503,518.1904137207624,46.94050619048437
1002,32,1,1.0,54,1,83.48500778856493,994.5437453385421,549.0533222472707,538.5462151167812,47.38664782534565
1002,32,1,1.0,54,2,66.71608442202069,1002.8456435887914,537.6631502711456,512.8865344060401,49.90934907889468
1002,32,1,1.0,54,3,69.39978625245524,988.9051893395193,518.84804032164,501.37938351637825,46.51760604833059
1002,32,1,1.0,54,4,78.5628976555847,1092.334658351438,581.3981389196387,556.684182785323,48.15004923753759
1002,32,1,1.0,54,5,71.67984142218846,1018.6759701161407,590.9837115983321,563.4326413063768,51.846825757220905
1002,32,1,1.0,54,6,84.3472287801791,1022.7153478026605,599.321068652989,582.4342053734601,43.141013453689325
1002,32,1,1.0,54,7,65.36736945836049,934.6219787530587,526.5187036954044,526.9929999146468,45.109901926714876
1002,32,1,1.0,54,8,70.13288658771097,1021.3349225117821,569.6943636243728,558.5828708279491,46.483982394977055
1002,32,1,1.0,54,9,78.85868866075737,999.7984273125171,567.1400684693733,540.634782399905,44.88181360159748
1002,32,1,10.0,54,0,64.54399817868679,974.7363647274279,3728.1786462844298,3609.3107856063075,32.22716163840852
1002,32,1,10.0,54,1,79.24216430474245,1041.6647306510004,4166.476337723091,4065.775008792282,45.884624822923364
1002,32,1,10.0,54,2,75.84142754582541,1023.583133909893,1311.710764262585,1257.6559607944703,18.117098682091854
1002,32,1,10.0,54,3,68.48315069471889,1025.1406789833013,2474.354281302816,2363.7335009252693,19.98629604863412
1002,32,1,10.0,54,4,70.35108907823509,998.0300761489751,1534.6078680652013,1521.6454320431544,19.049199449573536
1002,32,1,10.0,54,5,80.22263330410672,1031.0714356533376,2602.4135701335035,2514.515528426724,19.92901728537299
1002,32,1,10.0,54,6,80.13618107802623,994.0484095126689,1365.2397679341377,1225.4303135838531,18.104331285885827
1002,32,1,10.0,54,7,75.1871019490126,980.3343229653974,1310.2328162196106,1232.6793473209332,17.27197301961162
1002,32,1,10.0,54,8,75.29686911375057,986.9288775784323,2470.6982736485274,2413.520899945313,20.694150807184585
1002,32,1,10.0,54,9,74.87778259089495,1028.6500936087564,1824.1941055192613,1714.917042924065,17.745524608009017
1002,32,4,0.01,54,0,70.35832635602453,1036.8516169974655,155.95726920956048,155.59352766218092,46.1199225039082
1002,32,4,0.01,54,1,72.62666250226842,970.584212484323,154.52803004110302,151.0225598978591,44.761282972347885
1002,32,4,0.01,54,2,68.07058551635417,963.8148300782685,145.1563044227498,143.95800407598398,52.450672335289106
1002,32,4,0.01,54,3,72.65486601814102,1014.8602545219262,149.4187966062322,147.5071147647324,45.52174308139975
1002,32,4,0.01,54,4,66.55899378188079,1022.1130541192185,150.06113314653328,148.10991489949714,45.494955764009084
1002,32,4,0.01,54,5,63.88278663324931,999.3567192631467,146.64336736545593,145.61547270006187,45.60897254102123
1002,32,4,0.01,54,6,72.83103245057693,975.6333501952495,152.59897586135915,151.2037084690352,41.771232757650914
