n,r,s,CCR,DAG,RUN,MLB,MST,HEFT,AUT,AUT PTI
102,32,1,0.01,147,0,17.2886383206134,98.9483614433443,64.0478937156886,64.6297933423978,48.0867552872519
102,32,1,0.01,147,1,15.3949252617772,76.3181413214234,49.5220575551131,49.7698394105678,38.2482505233391
102,32,1,0.01,147,2,19.1298317334289,108.198312657226,58.6346058094966,59.5850308016599,48.5384965016672
102,32,1,0.01,147,3,21.6321378988024,108.258443297569,57.4624083864582,57.8843337980539,56.6435960367003
102,32,1,0.01,147,4,18.0687507500687,100.808589774528,52.5459030975516,49.4398679179733,49.0649166285808
102,32,1,0.01,147,5,18.0249651010173,98.7018592631068,52.8406927335121,53.2351974982092,44.6851992330859
102,32,1,0.01,147,6,15.8277279254362,93.3742608619953,60.4333910503427,59.4131436291727,45.1114295434924
102,32,1,0.01,147,7,15.072227478998,90.6987912629664,52.1797707192328,50.9306329275123,52.5136284178611
102,32,1,0.01,147,8,13.5023837588182,93.0970478727239,49.345967677969,49.1993260697488,50.4589461904848
102,32,1,0.01,147,9,19.7078909492227,112.489471563304,53.4504971941517,54.0044177629867,49.5961896120333
102,32,1,0.1,147,0,16.2658208485673,95.6211740211858,57.9025059330359,57.8651439013152,40.5671410547967
102,32,1,0.1,147,1,17.7942968888348,115.429868810898,74.7185862868669,74.964592692165,39.6524630971084
102,32,1,0.1,147,2,13.9986557823995,86.3255641982117,60.4660199476778,60.5017972059733,43.0327491898964
102,32,1,0.1,147,3,25.8318794752242,123.625044648795,84.9439123734948,84.9907877701206,45.9291828286482
102,32,1,0.1,147,4,17.648405083692,100.820223723927,59.8182970056286,59.3070986884767,40.0630375100632
102,32,1,0.1,147,5,16.4569066970224,90.3451810764498,60.9282877504063,61.014011644963,37.7095985758706
102,32,1,0.1,147,6,15.0961216375737,95.66592074885,63.6637785561971,62.6524167191243,42.4613424677206
102,32,1,0.1,147,7,16.9612053702603,90.2418086013563,66.6038268808705,66.835069103932,37.2433548077163
102,32,1,0.1,147,8,22.4531292836281,118.659599309404,69.5933927010681,69.957194802693,46.4495865509526
102,32,1,0.1,147,9,16.8352716881936,102.59557709698,63.9266333350927,62.7027560125813,37.8690225286272
102,32,1,1,147,0,16.6160373243953,86.8955690141338,86.8538610636938,86.778036020445,14.5884186007759
102,32,1,1,147,1,17.4178643931574,95.5735988771863,93.5341672247238,93.3776439734311,15.3180948753884
102,32,1,1,147,2,20.0676913840339,111.222557753205,108.911524134363,107.582762027926,15.2897358720867
102,32,1,1,147,3,20.1828401708077,119.753428100301,119.09523129092,119.09523129092,14.7196496486592
102,32,1,1,147,4,14.9485957169901,100.384027496435,171.368246738267,171.368246738267,26.3418382580559
102,32,1,1,147,5,17.9430919554409,102.664390440625,95.411308756769,89.9488788517563,16.6608182773393
102,32,1,1,147,6,15.9476772887974,99.1377643817303,97.7076879947585,97.525456509624,15.1568315951661
102,32,1,1,147,7,18.4100237952948,103.543617146562,101.412767802683,101.254888653576,16.0504964520385
102,32,1,1,147,8,24.9322730932522,107.828646683639,101.046393076867,99.5509235839486,18.6657440222459
102,32,1,1,147,9,21.4017514278219,98.0216085585253,99.5794833489482,96.4025655872718,16.2669447380527
102,32,1,10,147,0,18.3768884639478,91.7352738287039,91.7352738287039,91.7352738287038,14.4691281618083
102,32,1,10,147,1,18.3016114263841,108.364040226627,108.364040226627,108.364040226627,14.6200369125866
102,32,1,10,147,2,20.208483815249,101.691341011052,1346.59992802243,1345.99453493626,26.3380434759566
102,32,1,10,147,3,19.9129508458377,107.335019969846,107.335019969846,107.335019969846,14.8599071089485
102,32,1,10,147,4,22.3045007084927,110.303166785694,110.303166785694,110.303166785694,14.2466519952965
102,32,1,10,147,5,18.5636976996535,109.769633845998,175.898266431147,141.247836226256,14.4836805266296
102,32,1,10,147,6,19.1011015627168,112.451730368486,112.451730368486,112.451730368486,14.4307004144611
102,32,1,10,147,7,16.7529531869415,79.2572303191344,79.2572303191344,79.2572303191344,14.4757616980987
102,32,1,10,147,8,17.3690460643575,110.486215578383,110.486215578383,110.486215578383,14.3310107142819
102,32,1,10,147,9,19.1812334314907,94.9789893787707,94.9789893787707,94.9789893787707,14.5111387674866
102,32,4,0.01,147,0,20.4879045339999,102.867479681278,22.3805732440624,21.7454090470088,26.1470381847083
102,32,4,0.01,147,1,22.0647357976989,106.889031554571,23.6439472748193,22.5536267417792,33.9664078021127
102,32,4,0.01,147,2,21.0492997318323,98.5916295680631,25.3076916390439,22.9741116298139,31.5627080645197
102,32,4,0.01,147,3,18.1865973722981,102.432510914847,22.1286569753345,21.0779467848823,32.7089218325653
102,32,4,0.01,147,4,15.1979494334587,89.5905820401069,21.4264180523989,19.7757335116833,35.0001534916041
102,32,4,0.01,147,5,16.637623618112,82.7425850219689,21.2049406591051,20.4975212940959,34.0288673389141
102,32,4,0.01,147,6,19.6726282787664,110.466745910995,24.3141056050188,23.2160246350417,38.1621355410108
102,32,4,0.01,147,7,20.5820902848611,108.903717575475,24.7645051048149,23.2841791006422,30.8256093988015
102,32,4,0.01,147,8,20.2504630193452,112.478474851096,27.1183863064219,25.6333994084224,31.5251744878763
102,32,4,0.01,147,9,17.4554124296218,104.857894863523,25.3894723425959,22.843201889764,33.8752175862647
102,32,4,0.1,147,0,19.066490902168,98.2972197290414,26.864473424936,25.2286606350161,28.4620543886233
102,32,4,0.1,147,1,15.2770680328294,100.440771658504,24.0695632278054,23.5570691593504,27.2458190225955
102,32,4,0.1,147,2,16.7002498504444,100.820563522675,27.9642374001984,27.2998399716158,26.0421455440617
102,32,4,0.1,147,3,11.7941134206561,92.5520653139467,24.0284681864176,22.2374670886362,30.5371201402148
102,32,4,0.1,147,4,18.1921522696625,110.927011172898,28.4967970824878,26.4300037174241,27.9011570627584
102,32,4,0.1,147,5,16.0606126805234,94.0227615796191,27.5635974270038,25.9615365494344,28.4495586347301
102,32,4,0.1,147,6,20.1894063979024,93.5139607964367,24.6185571393681,23.3491585199362,28.14384347544
102,32,4,0.1,147,7,19.1364321211974,109.440910668554,24.7705384514312,24.7869296556339,34.2016538150615
102,32,4,0.1,147,8,18.84234128999,105.822083074343,26.7678034687049,25.6570311055198,28.3461151074565
102,32,4,0.1,147,9,19.651629619188,99.2173315167008,29.6877938518282,29.7002204030575,30.4549679735622
102,32,4,1,147,0,20.6757858246709,112.678099007741,114.115536300659,111.646581526216,23.4986685319707
102,32,4,1,147,1,17.4420811623733,92.9054039094643,81.422161791398,81.422161791398,22.7425032359637
102,32,4,1,147,2,18.8043453087571,105.587396255612,95.1095179789803,104.042762634598,21.7963302217266
102,32,4,1,147,3,20.9619498589823,103.034892219828,71.9295070996057,70.8823748760955,23.11051621427
102,32,4,1,147,4,17.4096321806388,108.491061798445,86.3400605189872,71.2437462088172,24.1289936881253
102,32,4,1,147,5,20.1002477616747,101.401277146078,81.430614801377,74.2410690757142,23.4102256997775
102,32,4,1,147,6,15.8581720035544,107.426741855445,81.1993903081463,80.0006875277495,40.4517115340476
102,32,4,1,147,7,19.943131089368,110.269167193502,92.1200553516878,98.0180009959059,22.0982316218398
102,32,4,1,147,8,15.6707346284869,88.6790818499231,76.3356626276383,73.9039620859409,23.3552768259915
102,32,4,1,147,9,20.980520569328,104.48786365993,139.515376245092,107.818328094818,24.3554983580184
102,32,4,10,147,0,18.3244091274189,102.181944221029,365.587283312098,366.184819548777,21.5249753109318
102,32,4,10,147,1,19.5497057688343,108.140356515317,580.499941068125,644.183528190257,21.6815562930226
102,32,4,10,147,2,25.1992196410784,110.554824722946,110.554824722946,110.554824722946,21.6197650606982
102,32,4,10,147,3,18.8628421760067,97.2695801493636,357.172107520225,286.189698368808,22.0966355932817
102,32,4,10,147,4,31.3784288919384,121.580254428329,882.182342115219,882.182342115219,49.8737180777056
102,32,4,10,147,5,13.9123827527878,87.0959691115172,210.293823833514,209.669782032122,21.6068673018427
102,32,4,10,147,6,16.5323562804161,105.790934319549,647.726661651058,106.347074296757,22.0188789635249
102,32,4,10,147,7,20.5865133010588,111.390438563825,110.971064090879,110.971064090879,21.5571313199233
102,32,4,10,147,8,19.431807186112,114.712166419485,823.37508766711,848.170982016141,21.6498057987097
